FORPRINT: Fri Nov 11 17:08:55 2011
      7310.00  1.16834e-14
      7350.00  1.10094e-14
      7380.00  1.04307e-14
      7410.00  9.73817e-15
      7450.00  8.68628e-15
      7480.00  8.27925e-15
      7520.00  8.41248e-15
      7550.00  8.49275e-15
      7590.00  7.96654e-15
      7620.00  7.57440e-15
      7660.00  8.23578e-15
      7690.00  9.29403e-15
      7730.00  1.03446e-14
      7770.00  1.09405e-14
      7810.00  1.13526e-14
      7840.00  1.15382e-14
      7880.00  1.15892e-14
      7920.00  1.14988e-14
      7960.00  1.13649e-14
      8000.00  1.11085e-14
      8040.00  1.07368e-14
      8080.00  1.05368e-14
      8130.00  1.03256e-14
      8170.00  9.62583e-15
      8210.00  8.45647e-15
      8260.00  7.35999e-15
      8300.00  7.23653e-15
      8350.00  7.42938e-15
      8400.00  8.12000e-15
      8440.00  9.17126e-15
      8490.00  1.04086e-14
      8540.00  1.10372e-14
      8590.00  1.11800e-14
      8650.00  1.10721e-14
      8700.00  1.09859e-14
      8760.00  1.08002e-14
      8810.00  1.03741e-14
      8870.00  9.23952e-15
      8930.00  8.32721e-15
      8990.00  7.92158e-15
      9060.00  7.63219e-15
      9130.00  7.50245e-15
      9190.00  7.67024e-15
