Executing C:\Documents and Settings\Administrator\My Documents\ZEMAX\MACROS\sedm_simulate_ray.zpl.
1985.0000 -0.0997 -0.0023 0.3700 13.4504 -7.8393
1985.0000 -0.0997 -0.0023 0.6450 13.4261 -5.6074
1985.0000 -0.0997 -0.0023 0.9200 13.4337 -4.5237
1986.0000 -0.0957 -0.0023 0.3700 12.8948 -7.4691
1986.0000 -0.0957 -0.0023 0.6450 12.8680 -5.2527
1986.0000 -0.0957 -0.0023 0.9200 12.8744 -4.1741
1987.0000 -0.0916 -0.0023 0.3700 12.3398 -7.1048
1987.0000 -0.0916 -0.0023 0.6450 12.3110 -4.9039
1987.0000 -0.0916 -0.0023 0.9200 12.3163 -3.8304
1988.0000 -0.0875 -0.0023 0.3700 11.7856 -6.7465
1988.0000 -0.0875 -0.0023 0.6450 11.7553 -4.5610
1988.0000 -0.0875 -0.0023 0.9200 11.7597 -3.4925
1989.0000 -0.0834 -0.0023 0.3700 11.2322 -6.3941
1989.0000 -0.0834 -0.0023 0.6450 11.2010 -4.2239
1989.0000 -0.0834 -0.0023 0.9200 11.2046 -3.1604
1990.0000 -0.0794 -0.0023 0.3700 10.6797 -6.0476
1990.0000 -0.0794 -0.0023 0.6450 10.6481 -3.8925
1990.0000 -0.0794 -0.0023 0.9200 10.6510 -2.8339
1991.0000 -0.0753 -0.0023 0.3700 10.1283 -5.7069
1991.0000 -0.0753 -0.0023 0.6450 10.0966 -3.5668
1991.0000 -0.0753 -0.0023 0.9200 10.0990 -2.5130
1992.0000 -0.0712 -0.0023 0.3700 9.5781 -5.3720
1992.0000 -0.0712 -0.0023 0.6450 9.5466 -3.2467
1992.0000 -0.0712 -0.0023 0.9200 9.5486 -2.1975
1993.0000 -0.0672 -0.0023 0.3700 9.0290 -5.0428
1993.0000 -0.0672 -0.0023 0.6450 8.9981 -2.9320
1993.0000 -0.0672 -0.0023 0.9200 8.9997 -1.8875
1994.0000 -0.0631 -0.0023 0.3700 8.4811 -4.7191
1994.0000 -0.0631 -0.0023 0.6450 8.4510 -2.6228
1994.0000 -0.0631 -0.0023 0.9200 8.4523 -1.5828
1995.0000 -0.0590 -0.0023 0.3700 7.9343 -4.4010
1995.0000 -0.0590 -0.0023 0.6450 7.9054 -2.3188
1995.0000 -0.0590 -0.0023 0.9200 7.9064 -1.2832
1996.0000 -0.0549 -0.0023 0.3700 7.3888 -4.0883
1996.0000 -0.0549 -0.0023 0.6450 7.3611 -2.0199
1996.0000 -0.0549 -0.0023 0.9200 7.3620 -0.9887
1997.0000 -0.0509 -0.0023 0.3700 6.8444 -3.7809
1997.0000 -0.0509 -0.0023 0.6450 6.8182 -1.7262
1997.0000 -0.0509 -0.0023 0.9200 6.8189 -0.6992
1998.0000 -0.0468 -0.0023 0.3700 6.3011 -3.4787
1998.0000 -0.0468 -0.0023 0.6450 6.2765 -1.4374
1998.0000 -0.0468 -0.0023 0.9200 6.2771 -0.4145
1999.0000 -0.0427 -0.0023 0.3700 5.7588 -3.1817
1999.0000 -0.0427 -0.0023 0.6450 5.7360 -1.1535
1999.0000 -0.0427 -0.0023 0.9200 5.7364 -0.1346
2000.0000 -0.0387 -0.0023 0.3700 5.2175 -2.8896
2000.0000 -0.0387 -0.0023 0.6450 5.1966 -0.8743
2000.0000 -0.0387 -0.0023 0.9200 5.1969 0.1406
2001.0000 -0.0346 -0.0023 0.3700 4.6772 -2.6025
2001.0000 -0.0346 -0.0023 0.6450 4.6582 -0.5998
2001.0000 -0.0346 -0.0023 0.9200 4.6584 0.4113
2002.0000 -0.0305 -0.0023 0.3700 4.1376 -2.3202
2002.0000 -0.0305 -0.0023 0.6450 4.1207 -0.3298
2002.0000 -0.0305 -0.0023 0.9200 4.1209 0.6775
2003.0000 -0.0265 -0.0023 0.3700 3.5988 -2.0425
2003.0000 -0.0265 -0.0023 0.6450 3.5840 -0.0643
2003.0000 -0.0265 -0.0023 0.9200 3.5841 0.9394
2004.0000 -0.0224 -0.0023 0.3700 3.0607 -1.7695
2004.0000 -0.0224 -0.0023 0.6450 3.0480 0.1968
2004.0000 -0.0224 -0.0023 0.9200 3.0481 1.1970
2005.0000 -0.0183 -0.0023 0.3700 2.5231 -1.5010
2005.0000 -0.0183 -0.0023 0.6450 2.5126 0.4537
2005.0000 -0.0183 -0.0023 0.9200 2.5127 1.4505
2006.0000 -0.0142 -0.0023 0.3700 1.9860 -1.2370
2006.0000 -0.0142 -0.0023 0.6450 1.9777 0.7064
2006.0000 -0.0142 -0.0023 0.9200 1.9778 1.6998
2007.0000 -0.0102 -0.0023 0.3700 1.4493 -0.9773
2007.0000 -0.0102 -0.0023 0.6450 1.4432 0.9551
2007.0000 -0.0102 -0.0023 0.9200 1.4432 1.9452
2008.0000 -0.0061 -0.0023 0.3700 0.9128 -0.7218
2008.0000 -0.0061 -0.0023 0.6450 0.9089 1.1997
2008.0000 -0.0061 -0.0023 0.9200 0.9090 2.1867
2009.0000 -0.0020 -0.0023 0.3700 0.3765 -0.4705
2009.0000 -0.0020 -0.0023 0.6450 0.3749 1.4404
2009.0000 -0.0020 -0.0023 0.9200 0.3749 2.4243
2010.0000 0.0020 -0.0023 0.3700 -0.1598 -0.2233
2010.0000 0.0020 -0.0023 0.6450 -0.1591 1.6772
2010.0000 0.0020 -0.0023 0.9200 -0.1591 2.6581
2011.0000 0.0061 -0.0023 0.3700 -0.6961 0.0198
2011.0000 0.0061 -0.0023 0.6450 -0.6931 1.9103
2011.0000 0.0061 -0.0023 0.9200 -0.6932 2.8883
2012.0000 0.0102 -0.0023 0.3700 -1.2325 0.2590
2012.0000 0.0102 -0.0023 0.6450 -1.2274 2.1396
2012.0000 0.0102 -0.0023 0.9200 -1.2275 3.1148
2013.0000 0.0142 -0.0023 0.3700 -1.7692 0.4944
2013.0000 0.0142 -0.0023 0.6450 -1.7618 2.3653
2013.0000 0.0142 -0.0023 0.9200 -1.7620 3.3378
2014.0000 0.0183 -0.0023 0.3700 -2.3063 0.7258
2014.0000 0.0183 -0.0023 0.6450 -2.2967 2.5874
2014.0000 0.0183 -0.0023 0.9200 -2.2969 3.5572
2015.0000 0.0224 -0.0023 0.3700 -2.8437 0.9535
2015.0000 0.0224 -0.0023 0.6450 -2.8320 2.8059
2015.0000 0.0224 -0.0023 0.9200 -2.8323 3.7732
2016.0000 0.0265 -0.0023 0.3700 -3.3818 1.1775
2016.0000 0.0265 -0.0023 0.6450 -3.3680 3.0210
2016.0000 0.0265 -0.0023 0.9200 -3.3684 3.9857
2017.0000 0.0305 -0.0023 0.3700 -3.9205 1.3978
2017.0000 0.0305 -0.0023 0.6450 -3.9046 3.2326
2017.0000 0.0305 -0.0023 0.9200 -3.9051 4.1949
2018.0000 0.0346 -0.0023 0.3700 -4.4599 1.6145
2018.0000 0.0346 -0.0023 0.6450 -4.4420 3.4407
2018.0000 0.0346 -0.0023 0.9200 -4.4426 4.4008
2019.0000 0.0387 -0.0023 0.3700 -5.0001 1.8275
2019.0000 0.0387 -0.0023 0.6450 -4.9804 3.6456
2019.0000 0.0387 -0.0023 0.9200 -4.9811 4.6034
2020.0000 0.0427 -0.0023 0.3700 -5.5412 2.0370
2020.0000 0.0427 -0.0023 0.6450 -5.5197 3.8470
2020.0000 0.0427 -0.0023 0.9200 -5.5206 4.8027
2021.0000 0.0468 -0.0023 0.3700 -6.0833 2.2429
2021.0000 0.0468 -0.0023 0.6450 -6.0600 4.0452
2021.0000 0.0468 -0.0023 0.9200 -6.0612 4.9988
2022.0000 0.0509 -0.0023 0.3700 -6.6265 2.4454
2022.0000 0.0509 -0.0023 0.6450 -6.6016 4.2401
2022.0000 0.0509 -0.0023 0.9200 -6.6029 5.1917
2023.0000 0.0549 -0.0023 0.3700 -7.1707 2.6442
2023.0000 0.0549 -0.0023 0.6450 -7.1443 4.4316
2023.0000 0.0549 -0.0023 0.9200 -7.1459 5.3813
2024.0000 0.0590 -0.0023 0.3700 -7.7161 2.8396
2024.0000 0.0590 -0.0023 0.6450 -7.6884 4.6200
2024.0000 0.0590 -0.0023 0.9200 -7.6903 5.5678
2025.0000 0.0631 -0.0023 0.3700 -8.2626 3.0315
2025.0000 0.0631 -0.0023 0.6450 -8.2338 4.8050
2025.0000 0.0631 -0.0023 0.9200 -8.2360 5.7511
2026.0000 0.0672 -0.0023 0.3700 -8.8104 3.2199
2026.0000 0.0672 -0.0023 0.6450 -8.7806 4.9868
2026.0000 0.0672 -0.0023 0.9200 -8.7832 5.9312
2027.0000 0.0712 -0.0023 0.3700 -9.3593 3.4047
2027.0000 0.0712 -0.0023 0.6450 -9.3288 5.1653
2027.0000 0.0712 -0.0023 0.9200 -9.3319 6.1081
2028.0000 0.0753 -0.0023 0.3700 -9.9095 3.5860
2028.0000 0.0753 -0.0023 0.6450 -9.8785 5.3405
2028.0000 0.0753 -0.0023 0.9200 -9.8821 6.2818
2029.0000 0.0794 -0.0023 0.3700 -10.4608 3.7638
2029.0000 0.0794 -0.0023 0.6450 -10.4296 5.5124
2029.0000 0.0794 -0.0023 0.9200 -10.4338 6.4523
2030.0000 0.0834 -0.0023 0.3700 -11.0132 3.9379
2030.0000 0.0834 -0.0023 0.6450 -10.9821 5.6809
2030.0000 0.0834 -0.0023 0.9200 -10.9871 6.6195
2031.0000 0.0875 -0.0023 0.3700 -11.5667 4.1084
2031.0000 0.0875 -0.0023 0.6450 -11.5361 5.8461
2031.0000 0.0875 -0.0023 0.9200 -11.5418 6.7834
2032.0000 0.0916 -0.0023 0.3700 -12.1211 4.2752
2032.0000 0.0916 -0.0023 0.6450 -12.0914 6.0079
2032.0000 0.0916 -0.0023 0.9200 -12.0980 6.9439
2033.0000 0.0957 -0.0023 0.3700 -12.6764 4.4383
2033.0000 0.0957 -0.0023 0.6450 -12.6479 6.1661
2033.0000 0.0957 -0.0023 0.9200 -12.6555 7.1011
2034.0000 0.0997 -0.0023 0.3700 -13.2325 4.5976
2034.0000 0.0997 -0.0023 0.6450 -13.2055 6.3209
2034.0000 0.0997 -0.0023 0.9200 -13.2143 7.2548
2035.0000 0.1038 -0.0023 0.3700 -13.7891 4.7531
2035.0000 0.1038 -0.0023 0.6450 -13.7642 6.4721
2035.0000 0.1038 -0.0023 0.9200 -13.7742 7.4051
2036.0000 0.1079 -0.0023 0.3700 -14.3463 4.9047
2036.0000 0.1079 -0.0023 0.6450 -14.3238 6.6196
2036.0000 0.1079 -0.0023 0.9200 -14.3352 7.5517
2037.0000 0.1119 -0.0023 0.3700 -14.9040 5.0524
2037.0000 0.1119 -0.0023 0.6450 -14.8841 6.7634
2037.0000 0.1119 -0.0023 0.9200 -14.8971 7.6947
2038.0000 0.1160 -0.0023 0.3700 -15.4623 5.1963
2038.0000 0.1160 -0.0023 0.6450 -15.4451 6.9035
2038.0000 0.1160 -0.0023 0.9200 -15.4598 7.8341
2039.0000 0.1201 -0.0023 0.3700 -16.0214 5.3363
2039.0000 0.1201 -0.0023 0.6450 -16.0068 7.0398
2039.0000 0.1201 -0.0023 0.9200 -16.0233 7.9697
2040.0000 0.1241 -0.0023 0.3700 -16.5820 5.4726
2040.0000 0.1241 -0.0023 0.6450 -16.5692 7.1723
2040.0000 0.1241 -0.0023 0.9200 -16.5876 8.1016
2041.0000 -0.1180 0.0013 0.3700 15.7809 -10.2179
2041.0000 -0.1180 0.0013 0.6450 15.7756 -7.8856
2041.0000 -0.1180 0.0013 0.9200 15.7916 -6.7698
2042.0000 -0.1140 0.0013 0.3700 15.2244 -9.8175
2042.0000 -0.1140 0.0013 0.6450 15.2143 -7.5016
2042.0000 -0.1140 0.0013 0.9200 15.2279 -6.3911
2043.0000 -0.1099 0.0013 0.3700 14.6681 -9.4235
2043.0000 -0.1099 0.0013 0.6450 14.6535 -7.1238
2043.0000 -0.1099 0.0013 0.9200 14.6651 -6.0185
2044.0000 -0.1058 0.0013 0.3700 14.1120 -9.0357
2044.0000 -0.1058 0.0013 0.6450 14.0933 -6.7520
2044.0000 -0.1058 0.0013 0.9200 14.1031 -5.6520
2045.0000 -0.1018 0.0013 0.3700 13.5561 -8.6542
2045.0000 -0.1018 0.0013 0.6450 13.5339 -6.3863
2045.0000 -0.1018 0.0013 0.9200 13.5422 -5.2914
2046.0000 -0.0977 0.0013 0.3700 13.0005 -8.2787
2046.0000 -0.0977 0.0013 0.6450 12.9755 -6.0265
2046.0000 -0.0977 0.0013 0.9200 12.9824 -4.9369
2047.0000 -0.0936 0.0013 0.3700 12.4454 -7.9092
2047.0000 -0.0936 0.0013 0.6450 12.4182 -5.6727
2047.0000 -0.0936 0.0013 0.9200 12.4239 -4.5882
2048.0000 -0.0895 0.0013 0.3700 11.8910 -7.5458
2048.0000 -0.0895 0.0013 0.6450 11.8620 -5.3249
2048.0000 -0.0895 0.0013 0.9200 11.8667 -4.2455
2049.0000 -0.0855 0.0013 0.3700 11.3374 -7.1883
2049.0000 -0.0855 0.0013 0.6450 11.3072 -4.9829
2049.0000 -0.0855 0.0013 0.9200 11.3111 -3.9085
2050.0000 -0.0814 0.0013 0.3700 10.7846 -6.8369
2050.0000 -0.0814 0.0013 0.6450 10.7537 -4.6467
2050.0000 -0.0814 0.0013 0.9200 10.7569 -3.5774
2051.0000 -0.0773 0.0013 0.3700 10.2329 -6.4913
2051.0000 -0.0773 0.0013 0.6450 10.2017 -4.3163
2051.0000 -0.0773 0.0013 0.9200 10.2043 -3.2519
2052.0000 -0.0733 0.0013 0.3700 9.6822 -6.1515
2052.0000 -0.0733 0.0013 0.6450 9.6512 -3.9916
2052.0000 -0.0733 0.0013 0.9200 9.6533 -2.9320
2053.0000 -0.0692 0.0013 0.3700 9.1327 -5.8176
2053.0000 -0.0692 0.0013 0.6450 9.1021 -3.6725
2053.0000 -0.0692 0.0013 0.9200 9.1038 -2.6176
2054.0000 -0.0651 0.0013 0.3700 8.5844 -5.4893
2054.0000 -0.0651 0.0013 0.6450 8.5545 -3.3589
2054.0000 -0.0651 0.0013 0.9200 8.5559 -2.3086
2055.0000 -0.0611 0.0013 0.3700 8.0372 -5.1667
2055.0000 -0.0611 0.0013 0.6450 8.0083 -3.0506
2055.0000 -0.0611 0.0013 0.9200 8.0094 -2.0049
2056.0000 -0.0570 0.0013 0.3700 7.4913 -4.8496
2056.0000 -0.0570 0.0013 0.6450 7.4636 -2.7477
2056.0000 -0.0570 0.0013 0.9200 7.4644 -1.7064
2057.0000 -0.0529 0.0013 0.3700 6.9464 -4.5379
2057.0000 -0.0529 0.0013 0.6450 6.9201 -2.4499
2057.0000 -0.0529 0.0013 0.9200 6.9208 -1.4130
2058.0000 -0.0488 0.0013 0.3700 6.4027 -4.2316
2058.0000 -0.0488 0.0013 0.6450 6.3780 -2.1572
2058.0000 -0.0488 0.0013 0.9200 6.3785 -1.1245
2059.0000 -0.0448 0.0013 0.3700 5.8601 -3.9305
2059.0000 -0.0448 0.0013 0.6450 5.8370 -1.8695
2059.0000 -0.0448 0.0013 0.9200 5.8374 -0.8410
2060.0000 -0.0407 0.0013 0.3700 5.3184 -3.6345
2060.0000 -0.0407 0.0013 0.6450 5.2972 -1.5867
2060.0000 -0.0407 0.0013 0.9200 5.2975 -0.5622
2061.0000 -0.0366 0.0013 0.3700 4.7777 -3.3435
2061.0000 -0.0366 0.0013 0.6450 4.7584 -1.3087
2061.0000 -0.0366 0.0013 0.9200 4.7587 -0.2881
2062.0000 -0.0326 0.0013 0.3700 4.2379 -3.0575
2062.0000 -0.0326 0.0013 0.6450 4.2206 -1.0353
2062.0000 -0.0326 0.0013 0.9200 4.2208 -0.0185
2063.0000 -0.0285 0.0013 0.3700 3.6988 -2.7763
2063.0000 -0.0285 0.0013 0.6450 3.6836 -0.7664
2063.0000 -0.0285 0.0013 0.9200 3.6837 0.2466
2064.0000 -0.0244 0.0013 0.3700 3.1604 -2.4998
2064.0000 -0.0244 0.0013 0.6450 3.1473 -0.5021
2064.0000 -0.0244 0.0013 0.9200 3.1474 0.5073
2065.0000 -0.0204 0.0013 0.3700 2.6226 -2.2280
2065.0000 -0.0204 0.0013 0.6450 2.6117 -0.2421
2065.0000 -0.0204 0.0013 0.9200 2.6118 0.7638
2066.0000 -0.0163 0.0013 0.3700 2.0854 -1.9607
2066.0000 -0.0163 0.0013 0.6450 2.0766 0.0136
2066.0000 -0.0163 0.0013 0.9200 2.0767 1.0160
2067.0000 -0.0122 0.0013 0.3700 1.5485 -1.6978
2067.0000 -0.0122 0.0013 0.6450 1.5420 0.2652
2067.0000 -0.0122 0.0013 0.9200 1.5421 1.2642
2068.0000 -0.0081 0.0013 0.3700 1.0119 -1.4393
2068.0000 -0.0081 0.0013 0.6450 1.0077 0.5126
2068.0000 -0.0081 0.0013 0.9200 1.0077 1.5083
2069.0000 -0.0041 0.0013 0.3700 0.4756 -1.1851
2069.0000 -0.0041 0.0013 0.6450 0.4736 0.7559
2069.0000 -0.0041 0.0013 0.9200 0.4736 1.7486
2070.0000 0.0000 0.0013 0.3700 -0.0607 -0.9351
2070.0000 0.0000 0.0013 0.6450 -0.0604 0.9954
2070.0000 0.0000 0.0013 0.9200 -0.0604 1.9849
2071.0000 0.0041 0.0013 0.3700 -0.5969 -0.6892
2071.0000 0.0041 0.0013 0.6450 -0.5944 1.2309
2071.0000 0.0041 0.0013 0.9200 -0.5945 2.2175
2072.0000 0.0081 0.0013 0.3700 -1.1333 -0.4473
2072.0000 0.0081 0.0013 0.6450 -1.1286 1.4627
2072.0000 0.0081 0.0013 0.9200 -1.1286 2.4463
2073.0000 0.0122 0.0013 0.3700 -1.6699 -0.2095
2073.0000 0.0122 0.0013 0.6450 -1.6629 1.6907
2073.0000 0.0122 0.0013 0.9200 -1.6630 2.6715
2074.0000 0.0163 0.0013 0.3700 -2.2068 0.0245
2074.0000 0.0163 0.0013 0.6450 -2.1976 1.9150
2074.0000 0.0163 0.0013 0.9200 -2.1978 2.8931
2075.0000 0.0204 0.0013 0.3700 -2.7441 0.2545
2075.0000 0.0204 0.0013 0.6450 -2.7327 2.1357
2075.0000 0.0204 0.0013 0.9200 -2.7330 3.1111
2076.0000 0.0244 0.0013 0.3700 -3.2819 0.4808
2076.0000 0.0244 0.0013 0.6450 -3.2684 2.3528
2076.0000 0.0244 0.0013 0.9200 -3.2687 3.3257
2077.0000 0.0285 0.0013 0.3700 -3.8203 0.7033
2077.0000 0.0285 0.0013 0.6450 -3.8048 2.5664
2077.0000 0.0285 0.0013 0.9200 -3.8052 3.5368
2078.0000 0.0326 0.0013 0.3700 -4.3594 0.9221
2078.0000 0.0326 0.0013 0.6450 -4.3419 2.7765
2078.0000 0.0326 0.0013 0.9200 -4.3424 3.7445
2079.0000 0.0366 0.0013 0.3700 -4.8994 1.1372
2079.0000 0.0366 0.0013 0.6450 -4.8798 2.9832
2079.0000 0.0366 0.0013 0.9200 -4.8805 3.9489
2080.0000 0.0407 0.0013 0.3700 -5.4401 1.3487
2080.0000 0.0407 0.0013 0.6450 -5.4187 3.1864
2080.0000 0.0407 0.0013 0.9200 -5.4195 4.1499
2081.0000 0.0448 0.0013 0.3700 -5.9818 1.5566
2081.0000 0.0448 0.0013 0.6450 -5.9587 3.3863
2081.0000 0.0448 0.0013 0.9200 -5.9597 4.3477
2082.0000 0.0488 0.0013 0.3700 -6.5246 1.7609
2082.0000 0.0488 0.0013 0.6450 -6.4997 3.5828
2082.0000 0.0488 0.0013 0.9200 -6.5009 4.5421
2083.0000 0.0529 0.0013 0.3700 -7.0684 1.9616
2083.0000 0.0529 0.0013 0.6450 -7.0420 3.7760
2083.0000 0.0529 0.0013 0.9200 -7.0435 4.7333
2084.0000 0.0570 0.0013 0.3700 -7.6133 2.1588
2084.0000 0.0570 0.0013 0.6450 -7.5856 3.9659
2084.0000 0.0570 0.0013 0.9200 -7.5873 4.9213
2085.0000 0.0611 0.0013 0.3700 -8.1594 2.3524
2085.0000 0.0611 0.0013 0.6450 -8.1304 4.1525
2085.0000 0.0611 0.0013 0.9200 -8.1325 5.1060
2086.0000 0.0651 0.0013 0.3700 -8.7067 2.5425
2086.0000 0.0651 0.0013 0.6450 -8.6767 4.3357
2086.0000 0.0651 0.0013 0.9200 -8.6791 5.2875
2087.0000 0.0692 0.0013 0.3700 -9.2552 2.7290
2087.0000 0.0692 0.0013 0.6450 -9.2244 4.5157
2087.0000 0.0692 0.0013 0.9200 -9.2272 5.4658
2088.0000 0.0733 0.0013 0.3700 -9.8049 2.9119
2088.0000 0.0733 0.0013 0.6450 -9.7735 4.6923
2088.0000 0.0733 0.0013 0.9200 -9.7769 5.6409
2089.0000 0.0773 0.0013 0.3700 -10.3558 3.0913
2089.0000 0.0773 0.0013 0.6450 -10.3241 4.8656
2089.0000 0.0773 0.0013 0.9200 -10.3280 5.8127
2090.0000 0.0814 0.0013 0.3700 -10.9079 3.2671
2090.0000 0.0814 0.0013 0.6450 -10.8762 5.0355
2090.0000 0.0814 0.0013 0.9200 -10.8807 5.9812
2091.0000 0.0855 0.0013 0.3700 -11.4610 3.4392
2091.0000 0.0855 0.0013 0.6450 -11.4296 5.2021
2091.0000 0.0855 0.0013 0.9200 -11.4349 6.1464
2092.0000 0.0895 0.0013 0.3700 -12.0152 3.6076
2092.0000 0.0895 0.0013 0.6450 -11.9844 5.3652
2092.0000 0.0895 0.0013 0.9200 -11.9906 6.3082
2093.0000 0.0936 0.0013 0.3700 -12.5702 3.7723
2093.0000 0.0936 0.0013 0.6450 -12.5406 5.5249
2093.0000 0.0936 0.0013 0.9200 -12.5477 6.4667
2094.0000 0.0977 0.0013 0.3700 -13.1261 3.9333
2094.0000 0.0977 0.0013 0.6450 -13.0979 5.6810
2094.0000 0.0977 0.0013 0.9200 -13.1061 6.6217
2095.0000 0.1018 0.0013 0.3700 -13.6826 4.0904
2095.0000 0.1018 0.0013 0.6450 -13.6563 5.8336
2095.0000 0.1018 0.0013 0.9200 -13.6657 6.7733
2096.0000 0.1058 0.0013 0.3700 -14.2397 4.2437
2096.0000 0.1058 0.0013 0.6450 -14.2156 5.9825
2096.0000 0.1058 0.0013 0.9200 -14.2264 6.9213
2097.0000 0.1099 0.0013 0.3700 -14.7972 4.3931
2097.0000 0.1099 0.0013 0.6450 -14.7758 6.1278
2097.0000 0.1099 0.0013 0.9200 -14.7881 7.0657
2098.0000 0.1140 0.0013 0.3700 -15.3553 4.5386
2098.0000 0.1140 0.0013 0.6450 -15.3367 6.2693
2098.0000 0.1140 0.0013 0.9200 -15.3506 7.2064
2099.0000 0.1180 0.0013 0.3700 -15.9140 4.6802
2099.0000 0.1180 0.0013 0.6450 -15.8982 6.4071
2099.0000 0.1180 0.0013 0.9200 -15.9139 7.3434
2100.0000 0.1221 0.0013 0.3700 -16.4739 4.8180
2100.0000 0.1221 0.0013 0.6450 -16.4604 6.5411
2100.0000 0.1221 0.0013 0.9200 -16.4779 7.4767
2101.0000 -0.1160 0.0048 0.3700 15.3298 -10.6585
2101.0000 -0.1160 0.0048 0.6450 15.3231 -8.3055
2101.0000 -0.1160 0.0048 0.9200 15.3377 -7.1834
2102.0000 -0.1119 0.0048 0.3700 14.7737 -10.2589
2102.0000 -0.1119 0.0048 0.6450 14.7622 -7.9223
2102.0000 -0.1119 0.0048 0.9200 14.7747 -6.8055
2103.0000 -0.1079 0.0048 0.3700 14.2177 -9.8657
2103.0000 -0.1079 0.0048 0.6450 14.2019 -7.5452
2103.0000 -0.1079 0.0048 0.9200 14.2125 -6.4337
2104.0000 -0.1038 0.0048 0.3700 13.6620 -9.4787
2104.0000 -0.1038 0.0048 0.6450 13.6423 -7.1742
2104.0000 -0.1038 0.0048 0.9200 13.6512 -6.0680
2105.0000 -0.0997 0.0048 0.3700 13.1065 -9.0979
2105.0000 -0.0997 0.0048 0.6450 13.0836 -6.8093
2105.0000 -0.0997 0.0048 0.9200 13.0910 -5.7083
2106.0000 -0.0957 0.0048 0.3700 12.5513 -8.7231
2106.0000 -0.0957 0.0048 0.6450 12.5259 -6.4504
2106.0000 -0.0957 0.0048 0.9200 12.5320 -5.3546
2107.0000 -0.0916 0.0048 0.3700 11.9968 -8.3545
2107.0000 -0.0916 0.0048 0.6450 11.9693 -6.0974
2107.0000 -0.0916 0.0048 0.9200 11.9744 -5.0069
2108.0000 -0.0875 0.0048 0.3700 11.4429 -7.9919
2108.0000 -0.0875 0.0048 0.6450 11.4140 -5.7505
2108.0000 -0.0875 0.0048 0.9200 11.4182 -4.6651
2109.0000 -0.0834 0.0048 0.3700 10.8899 -7.6353
2109.0000 -0.0834 0.0048 0.6450 10.8601 -5.4094
2109.0000 -0.0834 0.0048 0.9200 10.8635 -4.3291
2110.0000 -0.0794 0.0048 0.3700 10.3379 -7.2847
2110.0000 -0.0794 0.0048 0.6450 10.3075 -5.0742
2110.0000 -0.0794 0.0048 0.9200 10.3103 -3.9989
2111.0000 -0.0753 0.0048 0.3700 9.7869 -6.9400
2111.0000 -0.0753 0.0048 0.6450 9.7564 -4.7448
2111.0000 -0.0753 0.0048 0.9200 9.7586 -3.6744
2112.0000 -0.0712 0.0048 0.3700 9.2370 -6.6012
2112.0000 -0.0712 0.0048 0.6450 9.2068 -4.4211
2112.0000 -0.0712 0.0048 0.9200 9.2085 -3.3555
2113.0000 -0.0672 0.0048 0.3700 8.6882 -6.2682
2113.0000 -0.0672 0.0048 0.6450 8.6586 -4.1029
2113.0000 -0.0672 0.0048 0.9200 8.6600 -3.0421
2114.0000 -0.0631 0.0048 0.3700 8.1406 -5.9409
2114.0000 -0.0631 0.0048 0.6450 8.1119 -3.7903
2114.0000 -0.0631 0.0048 0.9200 8.1130 -2.7341
2115.0000 -0.0590 0.0048 0.3700 7.5942 -5.6193
2115.0000 -0.0590 0.0048 0.6450 7.5665 -3.4831
2115.0000 -0.0590 0.0048 0.9200 7.5674 -2.4315
2116.0000 -0.0549 0.0048 0.3700 7.0489 -5.3032
2116.0000 -0.0549 0.0048 0.6450 7.0226 -3.1812
2116.0000 -0.0549 0.0048 0.9200 7.0232 -2.1340
2117.0000 -0.0509 0.0048 0.3700 6.5048 -4.9925
2117.0000 -0.0509 0.0048 0.6450 6.4799 -2.8845
2117.0000 -0.0509 0.0048 0.9200 6.4804 -1.8417
2118.0000 -0.0468 0.0048 0.3700 5.9617 -4.6872
2118.0000 -0.0468 0.0048 0.6450 5.9385 -2.5929
2118.0000 -0.0468 0.0048 0.9200 5.9389 -1.5543
2119.0000 -0.0427 0.0048 0.3700 5.4197 -4.3872
2119.0000 -0.0427 0.0048 0.6450 5.3982 -2.3062
2119.0000 -0.0427 0.0048 0.9200 5.3985 -1.2718
2120.0000 -0.0387 0.0048 0.3700 4.8786 -4.0922
2120.0000 -0.0387 0.0048 0.6450 4.8590 -2.0245
2120.0000 -0.0387 0.0048 0.9200 4.8592 -0.9941
2121.0000 -0.0346 0.0048 0.3700 4.3384 -3.8024
2121.0000 -0.0346 0.0048 0.6450 4.3208 -1.7475
2121.0000 -0.0346 0.0048 0.9200 4.3210 -0.7211
2122.0000 -0.0305 0.0048 0.3700 3.7990 -3.5174
2122.0000 -0.0305 0.0048 0.6450 3.7834 -1.4753
2122.0000 -0.0305 0.0048 0.9200 3.7836 -0.4527
2123.0000 -0.0265 0.0048 0.3700 3.2604 -3.2374
2123.0000 -0.0265 0.0048 0.6450 3.2469 -1.2076
2123.0000 -0.0265 0.0048 0.9200 3.2470 -0.1887
2124.0000 -0.0224 0.0048 0.3700 2.7224 -2.9620
2124.0000 -0.0224 0.0048 0.6450 2.7110 -0.9443
2124.0000 -0.0224 0.0048 0.9200 2.7111 0.0708
2125.0000 -0.0183 0.0048 0.3700 2.1849 -2.6913
2125.0000 -0.0183 0.0048 0.6450 2.1757 -0.6855
2125.0000 -0.0183 0.0048 0.9200 2.1758 0.3261
