Executing C:\Documents and Settings\Administrator\My Documents\ZEMAX\MACROS\sedm_simulate_ray.zpl.
3602.0000 -0.1526 -0.0007 0.9200 20.9835 -9.3318
3603.0000 -0.1486 -0.0007 0.3700 20.4369 -12.5814
3603.0000 -0.1486 -0.0007 0.6450 20.3123 -10.0155
3603.0000 -0.1486 -0.0007 0.9200 20.3336 -8.8561
3604.0000 -0.1445 -0.0007 0.3700 19.7479 -12.0436
3604.0000 -0.1445 -0.0007 0.6450 19.6952 -9.5622
3604.0000 -0.1445 -0.0007 0.9200 19.7220 -8.4155
3605.0000 -0.1404 -0.0007 0.3700 19.1205 -11.5633
3605.0000 -0.1404 -0.0007 0.6450 19.1028 -9.1338
3605.0000 -0.1404 -0.0007 0.9200 19.1307 -7.9960
3606.0000 -0.1364 -0.0007 0.3700 18.5256 -11.1156
3606.0000 -0.1364 -0.0007 0.6450 18.5234 -8.7213
3606.0000 -0.1364 -0.0007 0.9200 18.5504 -7.5905
3607.0000 -0.1323 -0.0007 0.3700 17.9479 -10.6881
3607.0000 -0.1323 -0.0007 0.6450 17.9510 -8.3200
3607.0000 -0.1323 -0.0007 0.9200 17.9758 -7.1952
3608.0000 -0.1282 -0.0007 0.3700 17.3793 -10.2742
3608.0000 -0.1282 -0.0007 0.6450 17.3822 -7.9275
3608.0000 -0.1282 -0.0007 0.9200 17.4045 -6.8081
3609.0000 -0.1241 -0.0007 0.3700 16.8154 -9.8704
3609.0000 -0.1241 -0.0007 0.6450 16.8153 -7.5423
3609.0000 -0.1241 -0.0007 0.9200 16.8350 -6.4281
3610.0000 -0.1201 -0.0007 0.3700 16.2538 -9.4748
3610.0000 -0.1201 -0.0007 0.6450 16.2494 -7.1637
3610.0000 -0.1201 -0.0007 0.9200 16.2665 -6.0546
3611.0000 -0.1160 -0.0007 0.3700 15.6932 -9.0863
3611.0000 -0.1160 -0.0007 0.6450 15.6841 -6.7914
3611.0000 -0.1160 -0.0007 0.9200 15.6989 -5.6873
3612.0000 -0.1119 -0.0007 0.3700 15.1330 -8.7043
3612.0000 -0.1119 -0.0007 0.6450 15.1194 -6.4251
3612.0000 -0.1119 -0.0007 0.9200 15.1320 -5.3261
3613.0000 -0.1079 -0.0007 0.3700 14.5731 -8.3286
3613.0000 -0.1079 -0.0007 0.6450 14.5553 -6.0648
3613.0000 -0.1079 -0.0007 0.9200 14.5660 -4.9708
3614.0000 -0.1038 -0.0007 0.3700 14.0134 -7.9589
3614.0000 -0.1038 -0.0007 0.6450 13.9919 -5.7104
3614.0000 -0.1038 -0.0007 0.9200 14.0010 -4.6214
3615.0000 -0.0997 -0.0007 0.3700 13.4540 -7.5953
3615.0000 -0.0997 -0.0007 0.6450 13.4294 -5.3619
3615.0000 -0.0997 -0.0007 0.9200 13.4370 -4.2779
3616.0000 -0.0957 -0.0007 0.3700 12.8950 -7.2375
3616.0000 -0.0957 -0.0007 0.6450 12.8679 -5.0193
3616.0000 -0.0957 -0.0007 0.9200 12.8743 -3.9402
3617.0000 -0.0916 -0.0007 0.3700 12.3366 -6.8858
3617.0000 -0.0916 -0.0007 0.6450 12.3076 -4.6825
3617.0000 -0.0916 -0.0007 0.9200 12.3129 -3.6083
3618.0000 -0.0875 -0.0007 0.3700 11.7789 -6.5398
3618.0000 -0.0875 -0.0007 0.6450 11.7485 -4.3515
3618.0000 -0.0875 -0.0007 0.9200 11.7529 -3.2822
3619.0000 -0.0834 -0.0007 0.3700 11.2221 -6.1998
3619.0000 -0.0834 -0.0007 0.6450 11.1908 -4.0262
3619.0000 -0.0834 -0.0007 0.9200 11.1944 -2.9617
3620.0000 -0.0794 -0.0007 0.3700 10.6663 -5.8656
3620.0000 -0.0794 -0.0007 0.6450 10.6345 -3.7066
3620.0000 -0.0794 -0.0007 0.9200 10.6375 -2.6468
3621.0000 -0.0753 -0.0007 0.3700 10.1115 -5.5371
3621.0000 -0.0753 -0.0007 0.6450 10.0797 -3.3925
3621.0000 -0.0753 -0.0007 0.9200 10.0822 -2.3374
3622.0000 -0.0712 -0.0007 0.3700 9.5579 -5.2143
3622.0000 -0.0712 -0.0007 0.6450 9.5264 -3.0840
3622.0000 -0.0712 -0.0007 0.9200 9.5284 -2.0335
3623.0000 -0.0672 -0.0007 0.3700 9.0055 -4.8971
3623.0000 -0.0672 -0.0007 0.6450 8.9746 -2.7809
3623.0000 -0.0672 -0.0007 0.9200 8.9762 -1.7348
3624.0000 -0.0631 -0.0007 0.3700 8.4542 -4.5855
3624.0000 -0.0631 -0.0007 0.6450 8.4242 -2.4832
3624.0000 -0.0631 -0.0007 0.9200 8.4255 -1.4414
3625.0000 -0.0590 -0.0007 0.3700 7.9042 -4.2793
3625.0000 -0.0590 -0.0007 0.6450 7.8753 -2.1906
3625.0000 -0.0590 -0.0007 0.9200 7.8763 -1.1532
3626.0000 -0.0549 -0.0007 0.3700 7.3553 -3.9785
3626.0000 -0.0549 -0.0007 0.6450 7.3278 -1.9032
3626.0000 -0.0549 -0.0007 0.9200 7.3286 -0.8700
3627.0000 -0.0509 -0.0007 0.3700 6.8076 -3.6830
3627.0000 -0.0509 -0.0007 0.6450 6.7815 -1.6208
3627.0000 -0.0509 -0.0007 0.9200 6.7822 -0.5917
3628.0000 -0.0468 -0.0007 0.3700 6.2610 -3.3926
3628.0000 -0.0468 -0.0007 0.6450 6.2366 -1.3434
3628.0000 -0.0468 -0.0007 0.9200 6.2371 -0.3182
3629.0000 -0.0427 -0.0007 0.3700 5.7154 -3.1073
3629.0000 -0.0427 -0.0007 0.6450 5.6928 -1.0707
3629.0000 -0.0427 -0.0007 0.9200 5.6932 -0.0495
3630.0000 -0.0387 -0.0007 0.3700 5.1708 -2.8270
3630.0000 -0.0387 -0.0007 0.6450 5.1501 -0.8028
3630.0000 -0.0387 -0.0007 0.9200 5.1504 0.2146
3631.0000 -0.0346 -0.0007 0.3700 4.6272 -2.5516
3631.0000 -0.0346 -0.0007 0.6450 4.6084 -0.5395
3631.0000 -0.0346 -0.0007 0.9200 4.6086 0.4742
3632.0000 -0.0305 -0.0007 0.3700 4.0843 -2.2809
3632.0000 -0.0305 -0.0007 0.6450 4.0676 -0.2808
3632.0000 -0.0305 -0.0007 0.9200 4.0678 0.7294
3633.0000 -0.0265 -0.0007 0.3700 3.5422 -2.0149
3633.0000 -0.0265 -0.0007 0.6450 3.5276 -0.0264
3633.0000 -0.0265 -0.0007 0.9200 3.5278 0.9802
3634.0000 -0.0224 -0.0007 0.3700 3.0008 -1.7536
3634.0000 -0.0224 -0.0007 0.6450 2.9883 0.2236
3634.0000 -0.0224 -0.0007 0.9200 2.9884 1.2268
3635.0000 -0.0183 -0.0007 0.3700 2.4599 -1.4967
3635.0000 -0.0183 -0.0007 0.6450 2.4496 0.4693
3635.0000 -0.0183 -0.0007 0.9200 2.4497 1.4693
3636.0000 -0.0142 -0.0007 0.3700 1.9195 -1.2442
3636.0000 -0.0142 -0.0007 0.6450 1.9114 0.7109
3636.0000 -0.0142 -0.0007 0.9200 1.9115 1.7076
3637.0000 -0.0102 -0.0007 0.3700 1.3795 -0.9961
3637.0000 -0.0102 -0.0007 0.6450 1.3736 0.9484
3637.0000 -0.0102 -0.0007 0.9200 1.3737 1.9420
3638.0000 -0.0061 -0.0007 0.3700 0.8397 -0.7522
3638.0000 -0.0061 -0.0007 0.6450 0.8361 1.1819
3638.0000 -0.0061 -0.0007 0.9200 0.8362 2.1725
3639.0000 -0.0020 -0.0007 0.3700 0.3000 -0.5124
3639.0000 -0.0020 -0.0007 0.6450 0.2988 1.4115
3639.0000 -0.0020 -0.0007 0.9200 0.2988 2.3991
3640.0000 0.0020 -0.0007 0.3700 -0.2395 -0.2768
3640.0000 0.0020 -0.0007 0.6450 -0.2385 1.6372
3640.0000 0.0020 -0.0007 0.9200 -0.2385 2.6220
3641.0000 0.0061 -0.0007 0.3700 -0.7792 -0.0452
3641.0000 0.0061 -0.0007 0.6450 -0.7759 1.8591
3641.0000 0.0061 -0.0007 0.9200 -0.7759 2.8411
3642.0000 0.0102 -0.0007 0.3700 -1.3189 0.1824
3642.0000 0.0102 -0.0007 0.6450 -1.3134 2.0773
3642.0000 0.0102 -0.0007 0.9200 -1.3135 3.0566
3643.0000 0.0142 -0.0007 0.3700 -1.8590 0.4061
3643.0000 0.0142 -0.0007 0.6450 -1.8512 2.2919
3643.0000 0.0142 -0.0007 0.9200 -1.8514 3.2686
3644.0000 0.0183 -0.0007 0.3700 -2.3994 0.6260
3644.0000 0.0183 -0.0007 0.6450 -2.3894 2.5028
3644.0000 0.0183 -0.0007 0.9200 -2.3896 3.4770
3645.0000 0.0224 -0.0007 0.3700 -2.9402 0.8421
3645.0000 0.0224 -0.0007 0.6450 -2.9281 2.7102
3645.0000 0.0224 -0.0007 0.9200 -2.9284 3.6819
3646.0000 0.0265 -0.0007 0.3700 -3.4816 1.0545
3646.0000 0.0265 -0.0007 0.6450 -3.4674 2.9140
3646.0000 0.0265 -0.0007 0.9200 -3.4678 3.8834
3647.0000 0.0305 -0.0007 0.3700 -4.0237 1.2631
3647.0000 0.0305 -0.0007 0.6450 -4.0074 3.1144
3647.0000 0.0305 -0.0007 0.9200 -4.0079 4.0815
3648.0000 0.0346 -0.0007 0.3700 -4.5665 1.4681
3648.0000 0.0346 -0.0007 0.6450 -4.5482 3.3113
3648.0000 0.0346 -0.0007 0.9200 -4.5488 4.2762
3649.0000 0.0387 -0.0007 0.3700 -5.1101 1.6695
3649.0000 0.0387 -0.0007 0.6450 -5.0899 3.5049
3649.0000 0.0387 -0.0007 0.9200 -5.0906 4.4677
3650.0000 0.0427 -0.0007 0.3700 -5.6546 1.8672
3650.0000 0.0427 -0.0007 0.6450 -5.6326 3.6951
3650.0000 0.0427 -0.0007 0.9200 -5.6335 4.6558
3651.0000 0.0468 -0.0007 0.3700 -6.2001 2.0614
3651.0000 0.0468 -0.0007 0.6450 -6.1764 3.8819
3651.0000 0.0468 -0.0007 0.9200 -6.1775 4.8406
3652.0000 0.0509 -0.0007 0.3700 -6.7467 2.2520
3652.0000 0.0509 -0.0007 0.6450 -6.7213 4.0654
3652.0000 0.0509 -0.0007 0.9200 -6.7227 5.0223
3653.0000 0.0549 -0.0007 0.3700 -7.2944 2.4391
3653.0000 0.0549 -0.0007 0.6450 -7.2675 4.2455
3653.0000 0.0549 -0.0007 0.9200 -7.2691 5.2006
3654.0000 0.0590 -0.0007 0.3700 -7.8432 2.6226
3654.0000 0.0590 -0.0007 0.6450 -7.8150 4.4224
3654.0000 0.0590 -0.0007 0.9200 -7.8169 5.3758
3655.0000 0.0631 -0.0007 0.3700 -8.3932 2.8026
3655.0000 0.0631 -0.0007 0.6450 -8.3639 4.5960
3655.0000 0.0631 -0.0007 0.9200 -8.3661 5.5477
3656.0000 0.0672 -0.0007 0.3700 -8.9444 2.9790
3656.0000 0.0672 -0.0007 0.6450 -8.9142 4.7662
3656.0000 0.0672 -0.0007 0.9200 -8.9168 5.7164
3657.0000 0.0712 -0.0007 0.3700 -9.4968 3.1519
3657.0000 0.0712 -0.0007 0.6450 -9.4659 4.9331
3657.0000 0.0712 -0.0007 0.9200 -9.4690 5.8818
3658.0000 0.0753 -0.0007 0.3700 -10.0505 3.3212
3658.0000 0.0753 -0.0007 0.6450 -10.0190 5.0967
3658.0000 0.0753 -0.0007 0.9200 -10.0227 6.0440
3659.0000 0.0794 -0.0007 0.3700 -10.6053 3.4869
3659.0000 0.0794 -0.0007 0.6450 -10.5737 5.2570
3659.0000 0.0794 -0.0007 0.9200 -10.5779 6.2029
3660.0000 0.0834 -0.0007 0.3700 -11.1612 3.6489
3660.0000 0.0834 -0.0007 0.6450 -11.1297 5.4138
3660.0000 0.0834 -0.0007 0.9200 -11.1347 6.3585
3661.0000 0.0875 -0.0007 0.3700 -11.7182 3.8073
3661.0000 0.0875 -0.0007 0.6450 -11.6872 5.5673
3661.0000 0.0875 -0.0007 0.9200 -11.6930 6.5108
3662.0000 0.0916 -0.0007 0.3700 -12.2762 3.9620
3662.0000 0.0916 -0.0007 0.6450 -12.2460 5.7172
3662.0000 0.0916 -0.0007 0.9200 -12.2527 6.6597
3663.0000 0.0957 -0.0007 0.3700 -12.8350 4.1129
3663.0000 0.0957 -0.0007 0.6450 -12.8061 5.8637
3663.0000 0.0957 -0.0007 0.9200 -12.8138 6.8051
3664.0000 0.0997 -0.0007 0.3700 -13.3945 4.2600
3664.0000 0.0997 -0.0007 0.6450 -13.3673 6.0066
3664.0000 0.0997 -0.0007 0.9200 -13.3761 6.9471
3665.0000 0.1038 -0.0007 0.3700 -13.9547 4.4033
3665.0000 0.1038 -0.0007 0.6450 -13.9296 6.1459
3665.0000 0.1038 -0.0007 0.9200 -13.9397 7.0855
3666.0000 0.1079 -0.0007 0.3700 -14.5153 4.5427
3666.0000 0.1079 -0.0007 0.6450 -14.4927 6.2815
3666.0000 0.1079 -0.0007 0.9200 -14.5042 7.2204
3667.0000 0.1119 -0.0007 0.3700 -15.0765 4.6781
3667.0000 0.1119 -0.0007 0.6450 -15.0566 6.4134
3667.0000 0.1119 -0.0007 0.9200 -15.0697 7.3515
3668.0000 0.1160 -0.0007 0.3700 -15.6382 4.8096
3668.0000 0.1160 -0.0007 0.6450 -15.6211 6.5415
3668.0000 0.1160 -0.0007 0.9200 -15.6360 7.4790
3669.0000 0.1201 -0.0007 0.3700 -16.2008 4.9373
3669.0000 0.1201 -0.0007 0.6450 -16.1863 6.6658
3669.0000 0.1201 -0.0007 0.9200 -16.2030 7.6027
3670.0000 0.1241 -0.0007 0.3700 -16.7649 5.0613
3670.0000 0.1241 -0.0007 0.6450 -16.7523 6.7863
3670.0000 0.1241 -0.0007 0.9200 -16.7709 7.7226
3671.0000 0.1282 -0.0007 0.3700 -17.3317 5.1817
3671.0000 0.1282 -0.0007 0.6450 -17.3194 6.9031
3671.0000 0.1282 -0.0007 0.9200 -17.3399 7.8388
3672.0000 0.1323 -0.0007 0.3700 -17.9038 5.2990
3672.0000 0.1323 -0.0007 0.6450 -17.8887 7.0163
3672.0000 0.1323 -0.0007 0.9200 -17.9108 7.9515
3673.0000 0.1364 -0.0007 0.3700 -18.4855 5.4141
3673.0000 0.1364 -0.0007 0.6450 -18.4619 7.1263
3673.0000 0.1364 -0.0007 0.9200 -18.4851 8.0608
3674.0000 0.1404 -0.0007 0.3700 -19.0851 5.5281
3674.0000 0.1404 -0.0007 0.6450 -19.0424 7.2336
3674.0000 0.1404 -0.0007 0.9200 -19.0655 8.1673
3675.0000 0.1445 -0.0007 0.3700 -19.7178 5.6435
3675.0000 0.1445 -0.0007 0.6450 -19.6363 7.3392
3675.0000 0.1445 -0.0007 0.9200 -19.6572 8.2717
3676.0000 0.1486 -0.0007 0.3700 -20.4135 5.7641
3676.0000 0.1486 -0.0007 0.6450 -20.2553 7.4448
3676.0000 0.1486 -0.0007 0.9200 -20.2695 8.3754
3677.0000 0.1526 -0.0007 0.3700 -21.2315 5.8966
3677.0000 0.1526 -0.0007 0.6450 -20.9218 7.5533
3677.0000 0.1526 -0.0007 0.9200 -20.9205 8.4809
3678.0000 0.1567 -0.0007 0.3700 -22.2701 6.0453
3678.0000 0.1567 -0.0007 0.6450 -21.6815 7.6699
3678.0000 0.1567 -0.0007 0.9200 -21.6462 8.5924
3679.0000 0.1608 -0.0007 0.3700 -22.6856 6.0305
3679.0000 0.1608 -0.0007 0.6450 -22.6284 7.8028
3679.0000 0.1608 -0.0007 0.9200 -22.5217 8.7173
3680.0000 0.1648 -0.0007 0.3700 -24.0230 6.2560
3680.0000 0.1648 -0.0007 0.6450 -23.8170 7.9396
3680.0000 0.1648 -0.0007 0.9200 -23.6303 8.8444
3681.0000 -0.1587 0.0029 0.3700 22.4346 -15.1783
3681.0000 -0.1587 0.0029 0.6450 22.0031 -12.0873
3681.0000 -0.1587 0.0029 0.9200 21.9506 -10.8272
3682.0000 -0.1547 0.0029 0.3700 21.5412 -14.3109
3682.0000 -0.1547 0.0029 0.6450 21.1723 -11.4317
3682.0000 -0.1547 0.0029 0.9200 21.1665 -10.2250
3683.0000 -0.1506 0.0029 0.3700 20.6508 -13.5632
3683.0000 -0.1506 0.0029 0.6450 20.4705 -10.8944
3683.0000 -0.1506 0.0029 0.9200 20.4863 -9.7158
3684.0000 -0.1465 0.0029 0.3700 19.9139 -12.9702
3684.0000 -0.1465 0.0029 0.6450 19.8341 -10.4176
3684.0000 -0.1465 0.0029 0.9200 19.8591 -9.2555
3685.0000 -0.1425 0.0029 0.3700 19.2615 -12.4591
3685.0000 -0.1425 0.0029 0.6450 19.2317 -9.9744
3685.0000 -0.1425 0.0029 0.9200 19.2596 -8.8231
3686.0000 -0.1384 0.0029 0.3700 18.6536 -11.9926
3686.0000 -0.1384 0.0029 0.6450 18.6471 -9.5515
3686.0000 -0.1384 0.0029 0.9200 18.6748 -8.4082
3687.0000 -0.1343 0.0029 0.3700 18.0692 -11.5525
3687.0000 -0.1343 0.0029 0.6450 18.0720 -9.1423
3687.0000 -0.1343 0.0029 0.9200 18.0980 -8.0055
3688.0000 -0.1303 0.0029 0.3700 17.4972 -11.1294
3688.0000 -0.1303 0.0029 0.6450 17.5019 -8.7430
3688.0000 -0.1303 0.0029 0.9200 17.5254 -7.6120
3689.0000 -0.1262 0.0029 0.3700 16.9316 -10.7181
3689.0000 -0.1262 0.0029 0.6450 16.9344 -8.3518
3689.0000 -0.1262 0.0029 0.9200 16.9553 -7.2262
3690.0000 -0.1221 0.0029 0.3700 16.3694 -10.3161
3690.0000 -0.1221 0.0029 0.6450 16.3682 -7.9677
3690.0000 -0.1221 0.0029 0.9200 16.3865 -6.8472
3691.0000 -0.1180 0.0029 0.3700 15.8086 -9.9217
3691.0000 -0.1180 0.0029 0.6450 15.8028 -7.5900
3691.0000 -0.1180 0.0029 0.9200 15.8187 -6.4746
3692.0000 -0.1140 0.0029 0.3700 15.2486 -9.5341
3692.0000 -0.1140 0.0029 0.6450 15.2380 -7.2184
3692.0000 -0.1140 0.0029 0.9200 15.2516 -6.1081
3693.0000 -0.1099 0.0029 0.3700 14.6888 -9.1530
3693.0000 -0.1099 0.0029 0.6450 14.6738 -6.8529
3693.0000 -0.1099 0.0029 0.9200 14.6853 -5.7477
3694.0000 -0.1058 0.0029 0.3700 14.1292 -8.7780
3694.0000 -0.1058 0.0029 0.6450 14.1102 -6.4934
3694.0000 -0.1058 0.0029 0.9200 14.1199 -5.3932
3695.0000 -0.1018 0.0029 0.3700 13.5698 -8.4091
3695.0000 -0.1018 0.0029 0.6450 13.5474 -6.1399
3695.0000 -0.1018 0.0029 0.9200 13.5556 -5.0447
3696.0000 -0.0977 0.0029 0.3700 13.0108 -8.0463
3696.0000 -0.0977 0.0029 0.6450 12.9856 -5.7922
3696.0000 -0.0977 0.0029 0.9200 12.9924 -4.7021
3697.0000 -0.0936 0.0029 0.3700 12.4523 -7.6893
3697.0000 -0.0936 0.0029 0.6450 12.4248 -5.4504
3697.0000 -0.0936 0.0029 0.9200 12.4305 -4.3653
3698.0000 -0.0895 0.0029 0.3700 11.8945 -7.3384
3698.0000 -0.0895 0.0029 0.6450 11.8653 -5.1145
3698.0000 -0.0895 0.0029 0.9200 11.8700 -4.0343
3699.0000 -0.0855 0.0029 0.3700 11.3374 -6.9933
3699.0000 -0.0855 0.0029 0.6450 11.3071 -4.7844
3699.0000 -0.0855 0.0029 0.9200 11.3110 -3.7091
3700.0000 -0.0814 0.0029 0.3700 10.7813 -6.6542
3700.0000 -0.0814 0.0029 0.6450 10.7503 -4.4601
3700.0000 -0.0814 0.0029 0.9200 10.7535 -3.3896
3701.0000 -0.0773 0.0029 0.3700 10.2262 -6.3208
3701.0000 -0.0773 0.0029 0.6450 10.1949 -4.1414
3701.0000 -0.0773 0.0029 0.9200 10.1975 -3.0757
3702.0000 -0.0733 0.0029 0.3700 9.6721 -5.9933
3702.0000 -0.0733 0.0029 0.6450 9.6411 -3.8284
3702.0000 -0.0733 0.0029 0.9200 9.6431 -2.7673
3703.0000 -0.0692 0.0029 0.3700 9.1193 -5.6715
3703.0000 -0.0692 0.0029 0.6450 9.0887 -3.5208
3703.0000 -0.0692 0.0029 0.9200 9.0903 -2.4643
3704.0000 -0.0651 0.0029 0.3700 8.5676 -5.3553
3704.0000 -0.0651 0.0029 0.6450 8.5377 -3.2188
3704.0000 -0.0651 0.0029 0.9200 8.5391 -2.1667
3705.0000 -0.0611 0.0029 0.3700 8.0171 -5.0446
3705.0000 -0.0611 0.0029 0.6450 7.9882 -2.9220
3705.0000 -0.0611 0.0029 0.9200 7.9893 -1.8744
3706.0000 -0.0570 0.0029 0.3700 7.4678 -4.7395
3706.0000 -0.0570 0.0029 0.6450 7.4401 -2.6305
3706.0000 -0.0570 0.0029 0.9200 7.4410 -1.5872
3707.0000 -0.0529 0.0029 0.3700 6.9196 -4.4397
3707.0000 -0.0529 0.0029 0.6450 6.8934 -2.3442
3707.0000 -0.0529 0.0029 0.9200 6.8940 -1.3050
3708.0000 -0.0488 0.0029 0.3700 6.3726 -4.1452
3708.0000 -0.0488 0.0029 0.6450 6.3479 -2.0628
3708.0000 -0.0488 0.0029 0.9200 6.3484 -1.0278
3709.0000 -0.0448 0.0029 0.3700 5.8266 -3.8559
3709.0000 -0.0448 0.0029 0.6450 5.8037 -1.7864
3709.0000 -0.0448 0.0029 0.9200 5.8041 -0.7554
3710.0000 -0.0407 0.0029 0.3700 5.2816 -3.5716
3710.0000 -0.0407 0.0029 0.6450 5.2605 -1.5149
3710.0000 -0.0407 0.0029 0.9200 5.2609 -0.4878
3711.0000 -0.0366 0.0029 0.3700 4.7376 -3.2924
3711.0000 -0.0366 0.0029 0.6450 4.7185 -1.2481
3711.0000 -0.0366 0.0029 0.9200 4.7187 -0.2248
3712.0000 -0.0326 0.0029 0.3700 4.1945 -3.0181
3712.0000 -0.0326 0.0029 0.6450 4.1773 -0.9859
3712.0000 -0.0326 0.0029 0.9200 4.1775 0.0337
3713.0000 -0.0285 0.0029 0.3700 3.6521 -2.7486
3713.0000 -0.0285 0.0029 0.6450 3.6370 -0.7283
3713.0000 -0.0285 0.0029 0.9200 3.6372 0.2877
3714.0000 -0.0244 0.0029 0.3700 3.1104 -2.4837
3714.0000 -0.0244 0.0029 0.6450 3.0975 -0.4751
3714.0000 -0.0244 0.0029 0.9200 3.0976 0.5374
3715.0000 -0.0204 0.0029 0.3700 2.5693 -2.2235
3715.0000 -0.0204 0.0029 0.6450 2.5586 -0.2263
3715.0000 -0.0204 0.0029 0.9200 2.5586 0.7828
3716.0000 -0.0163 0.0029 0.3700 2.0287 -1.9678
3716.0000 -0.0163 0.0029 0.6450 2.0202 0.0183
3716.0000 -0.0163 0.0029 0.9200 2.0203 1.0241
3717.0000 -0.0122 0.0029 0.3700 1.4885 -1.7165
3717.0000 -0.0122 0.0029 0.6450 1.4822 0.2587
3717.0000 -0.0122 0.0029 0.9200 1.4823 1.2612
3718.0000 -0.0081 0.0029 0.3700 0.9486 -1.4696
3718.0000 -0.0081 0.0029 0.6450 0.9446 0.4949
3718.0000 -0.0081 0.0029 0.9200 0.9447 1.4944
3719.0000 -0.0041 0.0029 0.3700 0.4089 -1.2270
3719.0000 -0.0041 0.0029 0.6450 0.4072 0.7272
3719.0000 -0.0041 0.0029 0.9200 0.4072 1.7236
3720.0000 -0.0000 0.0029 0.3700 -0.1307 -0.9886
3720.0000 -0.0000 0.0029 0.6450 -0.1301 0.9555
3720.0000 -0.0000 0.0029 0.9200 -0.1301 1.9489
3721.0000 0.0041 0.0029 0.3700 -0.6702 -0.7542
3721.0000 0.0041 0.0029 0.6450 -0.6674 1.1799
3721.0000 0.0041 0.0029 0.9200 -0.6675 2.1705
3722.0000 0.0081 0.0029 0.3700 -1.2100 -0.5240
3722.0000 0.0081 0.0029 0.6450 -1.2049 1.4005
3722.0000 0.0081 0.0029 0.9200 -1.2049 2.3883
3723.0000 0.0122 0.0029 0.3700 -1.7499 -0.2977
3723.0000 0.0122 0.0029 0.6450 -1.7426 1.6173
3723.0000 0.0122 0.0029 0.9200 -1.7427 2.6025
3724.0000 0.0163 0.0029 0.3700 -2.2901 -0.0754
3724.0000 0.0163 0.0029 0.6450 -2.2806 1.8305
3724.0000 0.0163 0.0029 0.9200 -2.2808 2.8130
3725.0000 0.0204 0.0029 0.3700 -2.8308 0.1431
3725.0000 0.0204 0.0029 0.6450 -2.8191 2.0400
3725.0000 0.0204 0.0029 0.9200 -2.8193 3.0200
3726.0000 0.0244 0.0029 0.3700 -3.3720 0.3577
3726.0000 0.0244 0.0029 0.6450 -3.3581 2.2459
3726.0000 0.0244 0.0029 0.9200 -3.3584 3.2235
3727.0000 0.0285 0.0029 0.3700 -3.9138 0.5685
3727.0000 0.0285 0.0029 0.6450 -3.8978 2.4483
3727.0000 0.0285 0.0029 0.9200 -3.8982 3.4235
3728.0000 0.0326 0.0029 0.3700 -4.4563 0.7756
3728.0000 0.0326 0.0029 0.6450 -4.4383 2.6471
3728.0000 0.0326 0.0029 0.9200 -4.4388 3.6201
3729.0000 0.0366 0.0029 0.3700 -4.9996 0.9791
3729.0000 0.0366 0.0029 0.6450 -4.9796 2.8425
3729.0000 0.0366 0.0029 0.9200 -4.9803 3.8133
3730.0000 0.0407 0.0029 0.3700 -5.5438 1.1788
3730.0000 0.0407 0.0029 0.6450 -5.5219 3.0345
3730.0000 0.0407 0.0029 0.9200 -5.5227 4.0031
3731.0000 0.0448 0.0029 0.3700 -6.0889 1.3749
3731.0000 0.0448 0.0029 0.6450 -6.0653 3.2230
3731.0000 0.0448 0.0029 0.9200 -6.0663 4.1896
3732.0000 0.0488 0.0029 0.3700 -6.6351 1.5674
3732.0000 0.0488 0.0029 0.6450 -6.6098 3.4082
3732.0000 0.0488 0.0029 0.9200 -6.6110 4.3728
3733.0000 0.0529 0.0029 0.3700 -7.1823 1.7563
3733.0000 0.0529 0.0029 0.6450 -7.1555 3.5899
3733.0000 0.0529 0.0029 0.9200 -7.1569 4.5527
3734.0000 0.0570 0.0029 0.3700 -7.7307 1.9416
3734.0000 0.0570 0.0029 0.6450 -7.7025 3.7684
3734.0000 0.0570 0.0029 0.9200 -7.7042 4.7294
3735.0000 0.0611 0.0029 0.3700 -8.2802 2.1233
3735.0000 0.0611 0.0029 0.6450 -8.2508 3.9434
3735.0000 0.0611 0.0029 0.9200 -8.2529 4.9027
3736.0000 0.0651 0.0029 0.3700 -8.8310 2.3014
3736.0000 0.0651 0.0029 0.6450 -8.8006 4.1152
3736.0000 0.0651 0.0029 0.9200 -8.8030 5.0728
3737.0000 0.0692 0.0029 0.3700 -9.3830 2.4759
3737.0000 0.0692 0.0029 0.6450 -9.3517 4.2835
3737.0000 0.0692 0.0029 0.9200 -9.3546 5.2396
3738.0000 0.0733 0.0029 0.3700 -9.9362 2.6469
3738.0000 0.0733 0.0029 0.6450 -9.9044 4.4485
3738.0000 0.0733 0.0029 0.9200 -9.9077 5.4032
3739.0000 0.0773 0.0029 0.3700 -10.4906 2.8142
3739.0000 0.0773 0.0029 0.6450 -10.4584 4.6102
3739.0000 0.0773 0.0029 0.9200 -10.4624 5.5634
3740.0000 0.0814 0.0029 0.3700 -11.0461 2.9779
3740.0000 0.0814 0.0029 0.6450 -11.0140 4.7684
3740.0000 0.0814 0.0029 0.9200 -11.0186 5.7203
3741.0000 0.0855 0.0029 0.3700 -11.6027 3.1378
3741.0000 0.0855 0.0029 0.6450 -11.5710 4.9232
3741.0000 0.0855 0.0029 0.9200 -11.5763 5.8738
3742.0000 0.0895 0.0029 0.3700 -12.1604 3.2941
3742.0000 0.0895 0.0029 0.6450 -12.1293 5.0745
3742.0000 0.0895 0.0029 0.9200 -12.1355 6.0240
