Executing C:\Documents and Settings\Administrator\My Documents\ZEMAX\MACROS\sedm_simulate_ray.zpl.
1707.0000 -0.0210 -0.0129 0.9200 3.2219 4.3214
1708.0000 -0.0210 -0.0086 0.3700 3.1216 0.7466
1708.0000 -0.0210 -0.0086 0.6450 3.1087 2.6422
1708.0000 -0.0210 -0.0086 0.9200 3.1090 3.6226
1709.0000 -0.0210 -0.0043 0.3700 3.0087 0.0019
1709.0000 -0.0210 -0.0043 0.6450 2.9962 1.9287
1709.0000 -0.0210 -0.0043 0.9200 2.9964 2.9180
1710.0000 -0.0210 0.0000 0.3700 2.8960 -0.7498
1710.0000 -0.0210 0.0000 0.6450 2.8839 1.2087
1710.0000 -0.0210 0.0000 0.9200 2.8841 2.2072
1711.0000 -0.0210 0.0043 0.3700 2.7835 -1.5089
1711.0000 -0.0210 0.0043 0.6450 2.7719 0.4821
1711.0000 -0.0210 0.0043 0.9200 2.7720 1.4901
1712.0000 -0.0210 0.0086 0.3700 2.6712 -2.2757
1712.0000 -0.0210 0.0086 0.6450 2.6600 -0.2514
1712.0000 -0.0210 0.0086 0.9200 2.6602 0.7662
1713.0000 -0.0210 0.0129 0.3700 2.5591 -3.0504
1713.0000 -0.0210 0.0129 0.6450 2.5484 -0.9922
1713.0000 -0.0210 0.0129 0.9200 2.5484 0.0354
1714.0000 -0.0210 0.0172 0.3700 2.4470 -3.8336
1714.0000 -0.0210 0.0172 0.6450 2.4368 -1.7406
1714.0000 -0.0210 0.0172 0.9200 2.4369 -0.7027
1715.0000 -0.0210 0.0215 0.3700 2.3351 -4.6254
1715.0000 -0.0210 0.0215 0.6450 2.3254 -2.4969
1715.0000 -0.0210 0.0215 0.9200 2.3255 -1.4484
1716.0000 -0.0210 0.0258 0.3700 2.2233 -5.4263
1716.0000 -0.0210 0.0258 0.6450 2.2141 -3.2615
1716.0000 -0.0210 0.0258 0.9200 2.2141 -2.2021
1717.0000 -0.0210 0.0301 0.3700 2.1115 -6.2367
1717.0000 -0.0210 0.0301 0.6450 2.1029 -4.0347
1717.0000 -0.0210 0.0301 0.9200 2.1029 -2.9641
1718.0000 -0.0210 0.0344 0.3700 1.9998 -7.0570
1718.0000 -0.0210 0.0344 0.6450 1.9917 -4.8169
1718.0000 -0.0210 0.0344 0.9200 1.9917 -3.7347
1719.0000 -0.0210 0.0387 0.3700 1.8880 -7.8876
1719.0000 -0.0210 0.0387 0.6450 1.8805 -5.6084
1719.0000 -0.0210 0.0387 0.9200 1.8805 -4.5144
1720.0000 -0.0210 0.0430 0.3700 1.7763 -8.7289
1720.0000 -0.0210 0.0430 0.6450 1.7693 -6.4098
1720.0000 -0.0210 0.0430 0.9200 1.7693 -5.3034
1721.0000 -0.0210 0.0473 0.3700 1.6644 -9.5813
1721.0000 -0.0210 0.0473 0.6450 1.6581 -7.2213
1721.0000 -0.0210 0.0473 0.9200 1.6581 -6.1023
1722.0000 -0.0210 0.0516 0.3700 1.5526 -10.4453
1722.0000 -0.0210 0.0516 0.6450 1.5468 -8.0434
1722.0000 -0.0210 0.0516 0.9200 1.5468 -6.9114
1723.0000 -0.0210 0.0559 0.3700 1.4406 -11.3213
1723.0000 -0.0210 0.0559 0.6450 1.4354 -8.8765
1723.0000 -0.0210 0.0559 0.9200 1.4354 -7.7311
1724.0000 -0.0210 0.0602 0.3700 1.3285 -12.2098
1724.0000 -0.0210 0.0602 0.6450 1.3238 -9.7211
1724.0000 -0.0210 0.0602 0.9200 1.3239 -8.5618
1725.0000 -0.0210 0.0645 0.3700 1.2162 -13.1112
1725.0000 -0.0210 0.0645 0.6450 1.2122 -10.5776
1725.0000 -0.0210 0.0645 0.9200 1.2123 -9.4040
1726.0000 -0.0210 0.0688 0.3700 1.1038 -14.0259
1726.0000 -0.0210 0.0688 0.6450 1.1004 -11.4464
1726.0000 -0.0210 0.0688 0.9200 1.1005 -10.2582
1727.0000 -0.0210 0.0731 0.3700 0.9913 -14.9545
1727.0000 -0.0210 0.0731 0.6450 0.9883 -12.3280
1727.0000 -0.0210 0.0731 0.9200 0.9885 -11.1246
1728.0000 -0.0210 0.0774 0.3700 0.8785 -15.8973
1728.0000 -0.0210 0.0774 0.6450 0.8761 -13.2228
1728.0000 -0.0210 0.0774 0.9200 0.8763 -12.0039
1729.0000 -0.0210 0.0817 0.3700 0.7655 -16.8548
1729.0000 -0.0210 0.0817 0.6450 0.7637 -14.1313
1729.0000 -0.0210 0.0817 0.9200 0.7638 -12.8964
1730.0000 -0.0210 0.0860 0.3700 0.6523 -17.8272
1730.0000 -0.0210 0.0860 0.6450 0.6510 -15.0539
1730.0000 -0.0210 0.0860 0.9200 0.6512 -13.8026
1731.0000 -0.0210 0.0903 0.3700 0.5389 -18.8151
1731.0000 -0.0210 0.0903 0.6450 0.5380 -15.9910
1731.0000 -0.0210 0.0903 0.9200 0.5382 -14.7228
1732.0000 -0.0210 0.0946 0.3700 0.4254 -19.8187
1732.0000 -0.0210 0.0946 0.6450 0.4248 -16.9430
1732.0000 -0.0210 0.0946 0.9200 0.4250 -15.6576
1733.0000 -0.0210 0.0989 0.3700 0.3116 -20.8382
1733.0000 -0.0210 0.0989 0.6450 0.3113 -17.9104
1733.0000 -0.0210 0.0989 0.9200 0.3115 -16.6072
1734.0000 -0.0210 0.1032 0.3700 0.1976 -21.8741
1734.0000 -0.0210 0.1032 0.6450 0.1976 -18.8935
1734.0000 -0.0210 0.1032 0.9200 0.1977 -17.5722
1735.0000 -0.0210 0.1075 0.3700 0.0835 -22.9275
1735.0000 -0.0210 0.1075 0.6450 0.0835 -19.8927
1735.0000 -0.0210 0.1075 0.9200 0.0836 -18.5530
1736.0000 -0.0210 0.1118 0.3700 -0.0311 -24.0249
1736.0000 -0.0210 0.1118 0.6450 -0.0307 -20.9084
1736.0000 -0.0210 0.1118 0.9200 -0.0308 -19.5499
1737.0000 -0.0210 0.1161 0.3700 -0.1446 -25.1430
1737.0000 -0.0210 0.1161 0.6450 -0.1452 -21.9411
1737.0000 -0.0210 0.1161 0.9200 -0.1454 -20.5635
1738.0000 -0.0210 0.1204 0.3700 0.0000 0.0000
1738.0000 -0.0210 0.1204 0.6450 -0.2600 -22.9890
1738.0000 -0.0210 0.1204 0.9200 -0.2603 -21.5945
1739.0000 -0.0210 0.1247 0.3700 0.0000 0.0000
1739.0000 -0.0210 0.1247 0.6450 -0.3755 -24.0654
1739.0000 -0.0210 0.1247 0.9200 -0.3755 -22.6436
1740.0000 -0.0210 0.1290 0.3700 0.0000 0.0000
1740.0000 -0.0210 0.1290 0.6450 0.0000 0.0000
1740.0000 -0.0210 0.1290 0.9200 -0.4911 -23.7170
1741.0000 -0.0173 -0.1226 0.3700 5.6965 18.7016
1741.0000 -0.0173 -0.1226 0.6450 5.6923 19.9815
1741.0000 -0.0173 -0.1226 0.9200 5.6991 20.7979
1742.0000 -0.0173 -0.1183 0.3700 5.5770 18.0858
1742.0000 -0.0173 -0.1183 0.6450 5.5722 19.3834
1742.0000 -0.0173 -0.1183 0.9200 5.5783 20.2030
1743.0000 -0.0173 -0.1140 0.3700 5.4580 17.4667
1743.0000 -0.0173 -0.1140 0.6450 5.4523 18.7814
1743.0000 -0.0173 -0.1140 0.9200 5.4579 19.6050
1744.0000 -0.0173 -0.1097 0.3700 5.3392 16.8435
1744.0000 -0.0173 -0.1097 0.6450 5.3325 18.1752
1744.0000 -0.0173 -0.1097 0.9200 5.3376 19.0030
1745.0000 -0.0173 -0.1054 0.3700 5.2204 16.2159
1745.0000 -0.0173 -0.1054 0.6450 5.2127 17.5649
1745.0000 -0.0173 -0.1054 0.9200 5.2174 18.3970
1746.0000 -0.0173 -0.1011 0.3700 5.1018 15.5838
1746.0000 -0.0173 -0.1011 0.6450 5.0931 16.9505
1746.0000 -0.0173 -0.1011 0.9200 5.0974 17.7871
1747.0000 -0.0173 -0.0968 0.3700 4.9832 14.9471
1747.0000 -0.0173 -0.0968 0.6450 4.9736 16.3320
1747.0000 -0.0173 -0.0968 0.9200 4.9775 17.1732
1748.0000 -0.0173 -0.0925 0.3700 4.8647 14.3059
1748.0000 -0.0173 -0.0925 0.6450 4.8543 15.7095
1748.0000 -0.0173 -0.0925 0.9200 4.8578 16.5557
1749.0000 -0.0173 -0.0882 0.3700 4.7464 13.6602
1749.0000 -0.0173 -0.0882 0.6450 4.7352 15.0833
1749.0000 -0.0173 -0.0882 0.9200 4.7384 15.9344
1750.0000 -0.0173 -0.0839 0.3700 4.6282 13.0101
1750.0000 -0.0173 -0.0839 0.6450 4.6164 14.4532
1750.0000 -0.0173 -0.0839 0.9200 4.6193 15.3096
1751.0000 -0.0173 -0.0796 0.3700 4.5102 12.3556
1751.0000 -0.0173 -0.0796 0.6450 4.4980 13.8195
1751.0000 -0.0173 -0.0796 0.9200 4.5006 14.6813
1752.0000 -0.0173 -0.0753 0.3700 4.3924 11.6969
1752.0000 -0.0173 -0.0753 0.6450 4.3798 13.1820
1752.0000 -0.0173 -0.0753 0.9200 4.3822 14.0494
1753.0000 -0.0173 -0.0710 0.3700 4.2750 11.0339
1753.0000 -0.0173 -0.0710 0.6450 4.2620 12.5409
1753.0000 -0.0173 -0.0710 0.9200 4.2641 13.4141
1754.0000 -0.0173 -0.0667 0.3700 4.1578 10.3665
1754.0000 -0.0173 -0.0667 0.6450 4.1446 11.8961
1754.0000 -0.0173 -0.0667 0.9200 4.1465 12.7753
1755.0000 -0.0173 -0.0624 0.3700 4.0409 9.6948
1755.0000 -0.0173 -0.0624 0.6450 4.0276 11.2475
1755.0000 -0.0173 -0.0624 0.9200 4.0293 12.1329
1756.0000 -0.0173 -0.0581 0.3700 3.9244 9.0188
1756.0000 -0.0173 -0.0581 0.6450 3.9110 10.5952
1756.0000 -0.0173 -0.0581 0.9200 3.9125 11.4868
1757.0000 -0.0173 -0.0538 0.3700 3.8082 8.3383
1757.0000 -0.0173 -0.0538 0.6450 3.7948 9.9389
1757.0000 -0.0173 -0.0538 0.9200 3.7961 10.8371
1758.0000 -0.0173 -0.0495 0.3700 3.6923 7.6532
1758.0000 -0.0173 -0.0495 0.6450 3.6790 9.2786
1758.0000 -0.0173 -0.0495 0.9200 3.6802 10.1835
1759.0000 -0.0173 -0.0452 0.3700 3.5768 6.9634
1759.0000 -0.0173 -0.0452 0.6450 3.5636 8.6142
1759.0000 -0.0173 -0.0452 0.9200 3.5646 9.5260
1760.0000 -0.0173 -0.0409 0.3700 3.4616 6.2687
1760.0000 -0.0173 -0.0409 0.6450 3.4485 7.9455
1760.0000 -0.0173 -0.0409 0.9200 3.4495 8.8644
1761.0000 -0.0173 -0.0366 0.3700 3.3467 5.5691
1761.0000 -0.0173 -0.0366 0.6450 3.3339 7.2723
1761.0000 -0.0173 -0.0366 0.9200 3.3347 8.1985
1762.0000 -0.0173 -0.0323 0.3700 3.2322 4.8643
1762.0000 -0.0173 -0.0323 0.6450 3.2196 6.5946
1762.0000 -0.0173 -0.0323 0.9200 3.2203 7.5282
1763.0000 -0.0173 -0.0280 0.3700 3.1180 4.1541
1763.0000 -0.0173 -0.0280 0.6450 3.1056 5.9120
1763.0000 -0.0173 -0.0280 0.9200 3.1062 6.8534
1764.0000 -0.0173 -0.0237 0.3700 3.0041 3.4383
1764.0000 -0.0173 -0.0237 0.6450 2.9920 5.2245
1764.0000 -0.0173 -0.0237 0.9200 2.9925 6.1737
1765.0000 -0.0173 -0.0194 0.3700 2.8904 2.7168
1765.0000 -0.0173 -0.0194 0.6450 2.8787 4.5317
1765.0000 -0.0173 -0.0194 0.9200 2.8791 5.4891
1766.0000 -0.0173 -0.0151 0.3700 2.7770 1.9891
1766.0000 -0.0173 -0.0151 0.6450 2.7656 3.8335
1766.0000 -0.0173 -0.0151 0.9200 2.7660 4.7992
1767.0000 -0.0173 -0.0108 0.3700 2.6639 1.2552
1767.0000 -0.0173 -0.0108 0.6450 2.6529 3.1296
1767.0000 -0.0173 -0.0108 0.9200 2.6532 4.1038
1768.0000 -0.0173 -0.0065 0.3700 2.5510 0.5147
1768.0000 -0.0173 -0.0065 0.6450 2.5404 2.4198
1768.0000 -0.0173 -0.0065 0.9200 2.5406 3.4028
1769.0000 -0.0173 -0.0022 0.3700 2.4382 -0.2327
1769.0000 -0.0173 -0.0022 0.6450 2.4281 1.7038
1769.0000 -0.0173 -0.0022 0.9200 2.4283 2.6958
1770.0000 -0.0173 0.0022 0.3700 2.3257 -0.9873
1770.0000 -0.0173 0.0022 0.6450 2.3160 0.9812
1770.0000 -0.0173 0.0022 0.9200 2.3161 1.9826
1771.0000 -0.0173 0.0065 0.3700 2.2133 -1.7493
1771.0000 -0.0173 0.0065 0.6450 2.2040 0.2520
1771.0000 -0.0173 0.0065 0.9200 2.2041 1.2628
1772.0000 -0.0173 0.0108 0.3700 2.1011 -2.5192
1772.0000 -0.0173 0.0108 0.6450 2.0922 -0.4844
1772.0000 -0.0173 0.0108 0.9200 2.0923 0.5363
1773.0000 -0.0173 0.0151 0.3700 1.9889 -3.2971
1773.0000 -0.0173 0.0151 0.6450 1.9806 -1.2281
1773.0000 -0.0173 0.0151 0.9200 1.9806 -0.1973
1774.0000 -0.0173 0.0194 0.3700 1.8769 -4.0836
1774.0000 -0.0173 0.0194 0.6450 1.8690 -1.9796
1774.0000 -0.0173 0.0194 0.9200 1.8690 -0.9384
1775.0000 -0.0173 0.0237 0.3700 1.7648 -4.8790
1775.0000 -0.0173 0.0237 0.6450 1.7575 -2.7391
1775.0000 -0.0173 0.0237 0.9200 1.7575 -1.6872
1776.0000 -0.0173 0.0280 0.3700 1.6529 -5.6836
1776.0000 -0.0173 0.0280 0.6450 1.6461 -3.5070
1776.0000 -0.0173 0.0280 0.9200 1.6461 -2.4441
1777.0000 -0.0173 0.0323 0.3700 1.5409 -6.4978
1777.0000 -0.0173 0.0323 0.6450 1.5346 -4.2837
1777.0000 -0.0173 0.0323 0.9200 1.5346 -3.2095
1778.0000 -0.0173 0.0366 0.3700 1.4289 -7.3220
1778.0000 -0.0173 0.0366 0.6450 1.4232 -5.0695
1778.0000 -0.0173 0.0366 0.9200 1.4232 -3.9836
1779.0000 -0.0173 0.0409 0.3700 1.3169 -8.1568
1779.0000 -0.0173 0.0409 0.6450 1.3117 -5.8649
1779.0000 -0.0173 0.0409 0.9200 1.3117 -4.7669
1780.0000 -0.0173 0.0452 0.3700 1.2048 -9.0024
1780.0000 -0.0173 0.0452 0.6450 1.2001 -6.6702
1780.0000 -0.0173 0.0452 0.9200 1.2001 -5.5598
1781.0000 -0.0173 0.0495 0.3700 1.0927 -9.8593
1781.0000 -0.0173 0.0495 0.6450 1.0885 -7.4858
1781.0000 -0.0173 0.0495 0.9200 1.0885 -6.3627
1782.0000 -0.0173 0.0538 0.3700 0.9804 -10.7280
1782.0000 -0.0173 0.0538 0.6450 0.9768 -8.3122
1782.0000 -0.0173 0.0538 0.9200 0.9768 -7.1759
1783.0000 -0.0173 0.0581 0.3700 0.8680 -11.6089
1783.0000 -0.0173 0.0581 0.6450 0.8649 -9.1498
1783.0000 -0.0173 0.0581 0.9200 0.8649 -8.0000
1784.0000 -0.0173 0.0624 0.3700 0.7554 -12.5024
1784.0000 -0.0173 0.0624 0.6450 0.7528 -9.9991
1784.0000 -0.0173 0.0624 0.9200 0.7529 -8.8352
1785.0000 -0.0173 0.0667 0.3700 0.6427 -13.4090
1785.0000 -0.0173 0.0667 0.6450 0.6406 -10.8604
1785.0000 -0.0173 0.0667 0.9200 0.6407 -9.6821
1786.0000 -0.0173 0.0710 0.3700 0.5298 -14.3292
1786.0000 -0.0173 0.0710 0.6450 0.5282 -11.7342
1786.0000 -0.0173 0.0710 0.9200 0.5282 -10.5411
1787.0000 -0.0173 0.0753 0.3700 0.4167 -15.2634
1787.0000 -0.0173 0.0753 0.6450 0.4155 -12.6211
1787.0000 -0.0173 0.0753 0.9200 0.4156 -11.4127
1788.0000 -0.0173 0.0796 0.3700 0.3034 -16.2120
1788.0000 -0.0173 0.0796 0.6450 0.3026 -13.5213
1788.0000 -0.0173 0.0796 0.9200 0.3027 -12.2972
1789.0000 -0.0173 0.0839 0.3700 0.1899 -17.1754
1789.0000 -0.0173 0.0839 0.6450 0.1895 -14.4354
1789.0000 -0.0173 0.0839 0.9200 0.1896 -13.1951
1790.0000 -0.0173 0.0882 0.3700 0.0763 -18.1539
1790.0000 -0.0173 0.0882 0.6450 0.0761 -15.3637
1790.0000 -0.0173 0.0882 0.9200 0.0761 -14.1068
1791.0000 -0.0173 0.0925 0.3700 -0.0376 -19.1480
1791.0000 -0.0173 0.0925 0.6450 -0.0376 -16.3068
1791.0000 -0.0173 0.0925 0.9200 -0.0376 -15.0328
1792.0000 -0.0173 0.0968 0.3700 -0.1517 -20.1579
1792.0000 -0.0173 0.0968 0.6450 -0.1515 -17.2649
1792.0000 -0.0173 0.0968 0.9200 -0.1516 -15.9735
1793.0000 -0.0173 0.1011 0.3700 -0.2659 -21.1840
1793.0000 -0.0173 0.1011 0.6450 -0.2657 -18.2385
1793.0000 -0.0173 0.1011 0.9200 -0.2659 -16.9293
1794.0000 -0.0173 0.1054 0.3700 -0.3802 -22.2265
1794.0000 -0.0173 0.1054 0.6450 -0.3802 -19.2280
1794.0000 -0.0173 0.1054 0.9200 -0.3804 -17.9006
1795.0000 -0.0173 0.1097 0.3700 -0.4946 -23.2945
1795.0000 -0.0173 0.1097 0.6450 -0.4949 -20.2338
1795.0000 -0.0173 0.1097 0.9200 -0.4953 -18.8877
1796.0000 -0.0173 0.1140 0.3700 -0.6100 -24.4017
1796.0000 -0.0173 0.1140 0.6450 -0.6098 -21.2562
1796.0000 -0.0173 0.1140 0.9200 -0.6104 -19.8913
1797.0000 -0.0173 0.1183 0.3700 0.0000 0.0000
1797.0000 -0.0173 0.1183 0.6450 -0.7249 -22.2959
1797.0000 -0.0173 0.1183 0.9200 -0.7258 -20.9117
1798.0000 -0.0173 0.1226 0.3700 0.0000 0.0000
1798.0000 -0.0173 0.1226 0.6450 -0.8405 -23.3494
1798.0000 -0.0173 0.1226 0.9200 -0.8415 -21.9500
1799.0000 -0.0173 0.1269 0.3700 0.0000 0.0000
1799.0000 -0.0173 0.1269 0.6450 -0.9577 -24.4518
1799.0000 -0.0173 0.1269 0.9200 -0.9573 -23.0048
1800.0000 -0.0173 0.1312 0.3700 0.0000 0.0000
1800.0000 -0.0173 0.1312 0.6450 0.0000 0.0000
1800.0000 -0.0173 0.1312 0.9200 -1.0759 -24.1112
1801.0000 -0.0136 -0.1247 0.3700 5.2326 19.1354
1801.0000 -0.0136 -0.1247 0.6450 5.2289 20.4018
1801.0000 -0.0136 -0.1247 0.9200 5.2361 21.2170
1802.0000 -0.0136 -0.1204 0.3700 5.1132 18.5211
1802.0000 -0.0136 -0.1204 0.6450 5.1091 19.8056
1802.0000 -0.0136 -0.1204 0.9200 5.1149 20.6220
1803.0000 -0.0136 -0.1161 0.3700 4.9944 17.9039
1803.0000 -0.0136 -0.1161 0.6450 4.9896 19.2057
1803.0000 -0.0136 -0.1161 0.9200 4.9949 20.0261
1804.0000 -0.0136 -0.1118 0.3700 4.8759 17.2830
1804.0000 -0.0136 -0.1118 0.6450 4.8703 18.6017
1804.0000 -0.0136 -0.1118 0.9200 4.8751 19.4261
1805.0000 -0.0136 -0.1075 0.3700 4.7576 16.6578
1805.0000 -0.0136 -0.1075 0.6450 4.7510 17.9935
1805.0000 -0.0136 -0.1075 0.9200 4.7554 18.8222
1806.0000 -0.0136 -0.1032 0.3700 4.6393 16.0281
1806.0000 -0.0136 -0.1032 0.6450 4.6318 17.3811
1806.0000 -0.0136 -0.1032 0.9200 4.6358 18.2142
1807.0000 -0.0136 -0.0989 0.3700 4.5211 15.3938
1807.0000 -0.0136 -0.0989 0.6450 4.5128 16.7647
1807.0000 -0.0136 -0.0989 0.9200 4.5164 17.6024
1808.0000 -0.0136 -0.0946 0.3700 4.4030 14.7549
1808.0000 -0.0136 -0.0946 0.6450 4.3940 16.1443
1808.0000 -0.0136 -0.0946 0.9200 4.3973 16.9867
1809.0000 -0.0136 -0.0903 0.3700 4.2851 14.1116
1809.0000 -0.0136 -0.0903 0.6450 4.2753 15.5201
1809.0000 -0.0136 -0.0903 0.9200 4.2783 16.3674
1810.0000 -0.0136 -0.0860 0.3700 4.1672 13.4639
1810.0000 -0.0136 -0.0860 0.6450 4.1570 14.8921
1810.0000 -0.0136 -0.0860 0.9200 4.1597 15.7445
1811.0000 -0.0136 -0.0817 0.3700 4.0496 12.8118
1811.0000 -0.0136 -0.0817 0.6450 4.0389 14.2603
1811.0000 -0.0136 -0.0817 0.9200 4.0413 15.1181
1812.0000 -0.0136 -0.0774 0.3700 3.9322 12.1554
1812.0000 -0.0136 -0.0774 0.6450 3.9212 13.6249
1812.0000 -0.0136 -0.0774 0.9200 3.9233 14.4882
1813.0000 -0.0136 -0.0731 0.3700 3.8151 11.4948
1813.0000 -0.0136 -0.0731 0.6450 3.8037 12.9859
1813.0000 -0.0136 -0.0731 0.9200 3.8057 13.8548
1814.0000 -0.0136 -0.0688 0.3700 3.6982 10.8299
1814.0000 -0.0136 -0.0688 0.6450 3.6867 12.3432
1814.0000 -0.0136 -0.0688 0.9200 3.6884 13.2179
1815.0000 -0.0136 -0.0645 0.3700 3.5816 10.1607
1815.0000 -0.0136 -0.0645 0.6450 3.5700 11.6967
1815.0000 -0.0136 -0.0645 0.9200 3.5716 12.5776
1816.0000 -0.0136 -0.0602 0.3700 3.4654 9.4872
1816.0000 -0.0136 -0.0602 0.6450 3.4537 11.0466
1816.0000 -0.0136 -0.0602 0.9200 3.4551 11.9336
1817.0000 -0.0136 -0.0559 0.3700 3.3494 8.8093
1817.0000 -0.0136 -0.0559 0.6450 3.3378 10.3926
1817.0000 -0.0136 -0.0559 0.9200 3.3390 11.2860
1818.0000 -0.0136 -0.0516 0.3700 3.2338 8.1268
1818.0000 -0.0136 -0.0516 0.6450 3.2222 9.7346
1818.0000 -0.0136 -0.0516 0.9200 3.2233 10.6347
1819.0000 -0.0136 -0.0473 0.3700 3.1185 7.4398
1819.0000 -0.0136 -0.0473 0.6450 3.1071 9.0727
1819.0000 -0.0136 -0.0473 0.9200 3.1080 9.9795
1820.0000 -0.0136 -0.0430 0.3700 3.0035 6.7481
1820.0000 -0.0136 -0.0430 0.6450 2.9923 8.4065
1820.0000 -0.0136 -0.0430 0.9200 2.9931 9.3203
1821.0000 -0.0136 -0.0387 0.3700 2.8888 6.0514
1821.0000 -0.0136 -0.0387 0.6450 2.8778 7.7360
1821.0000 -0.0136 -0.0387 0.9200 2.8785 8.6570
1822.0000 -0.0136 -0.0344 0.3700 2.7744 5.3497
1822.0000 -0.0136 -0.0344 0.6450 2.7637 7.0610
1822.0000 -0.0136 -0.0344 0.9200 2.7643 7.9894
1823.0000 -0.0136 -0.0301 0.3700 2.6603 4.6428
1823.0000 -0.0136 -0.0301 0.6450 2.6498 6.3814
1823.0000 -0.0136 -0.0301 0.9200 2.6504 7.3173
1824.0000 -0.0136 -0.0258 0.3700 2.5465 3.9304
1824.0000 -0.0136 -0.0258 0.6450 2.5363 5.6968
1824.0000 -0.0136 -0.0258 0.9200 2.5368 6.6405
1825.0000 -0.0136 -0.0215 0.3700 2.4330 3.2123
1825.0000 -0.0136 -0.0215 0.6450 2.4231 5.0072
1825.0000 -0.0136 -0.0215 0.9200 2.4235 5.9588
1826.0000 -0.0136 -0.0172 0.3700 2.3196 2.4883
1826.0000 -0.0136 -0.0172 0.6450 2.3101 4.3123
1826.0000 -0.0136 -0.0172 0.9200 2.3105 5.2721
1827.0000 -0.0136 -0.0129 0.3700 2.2065 1.7582
1827.0000 -0.0136 -0.0129 0.6450 2.1974 3.6118
1827.0000 -0.0136 -0.0129 0.9200 2.1977 4.5801
1828.0000 -0.0136 -0.0086 0.3700 2.0936 1.0217
1828.0000 -0.0136 -0.0086 0.6450 2.0849 2.9056
1828.0000 -0.0136 -0.0086 0.9200 2.0851 3.8825
1829.0000 -0.0136 -0.0043 0.3700 1.9809 0.2784
1829.0000 -0.0136 -0.0043 0.6450 1.9726 2.1933
1829.0000 -0.0136 -0.0043 0.9200 1.9728 3.1791
1830.0000 -0.0136 0.0000 0.3700 1.8683 -0.4718
1830.0000 -0.0136 0.0000 0.6450 1.8605 1.4747
1830.0000 -0.0136 0.0000 0.9200 1.8606 2.4696
1831.0000 -0.0136 0.0043 0.3700 1.7558 -1.2293
1831.0000 -0.0136 0.0043 0.6450 1.7485 0.7495
1831.0000 -0.0136 0.0043 0.9200 1.7486 1.7538
1832.0000 -0.0136 0.0086 0.3700 1.6435 -1.9944
1832.0000 -0.0136 0.0086 0.6450 1.6366 0.0175
1832.0000 -0.0136 0.0086 0.9200 1.6367 1.0314
1833.0000 -0.0136 0.0129 0.3700 1.5313 -2.7674
1833.0000 -0.0136 0.0129 0.6450 1.5248 -0.7218
1833.0000 -0.0136 0.0129 0.9200 1.5249 0.3020
1834.0000 -0.0136 0.0172 0.3700 1.4191 -3.5487
1834.0000 -0.0136 0.0172 0.6450 1.4131 -1.4686
1834.0000 -0.0136 0.0172 0.9200 1.4131 -0.4346
1835.0000 -0.0136 0.0215 0.3700 1.3069 -4.3387
1835.0000 -0.0136 0.0215 0.6450 1.3014 -2.2232
1835.0000 -0.0136 0.0215 0.9200 1.3014 -1.1787
1836.0000 -0.0136 0.0258 0.3700 1.1948 -5.1377
1836.0000 -0.0136 0.0258 0.6450 1.1898 -2.9861
1836.0000 -0.0136 0.0258 0.9200 1.1898 -1.9307
1837.0000 -0.0136 0.0301 0.3700 1.0826 -5.9460
1837.0000 -0.0136 0.0301 0.6450 1.0781 -3.7575
1837.0000 -0.0136 0.0301 0.9200 1.0781 -2.6910
1838.0000 -0.0136 0.0344 0.3700 0.9704 -6.7642
1838.0000 -0.0136 0.0344 0.6450 0.9664 -4.5378
1838.0000 -0.0136 0.0344 0.9200 0.9664 -3.4598
1839.0000 -0.0136 0.0387 0.3700 0.8582 -7.5926
1839.0000 -0.0136 0.0387 0.6450 0.8547 -5.3274
1839.0000 -0.0136 0.0387 0.9200 0.8547 -4.2376
1840.0000 -0.0136 0.0430 0.3700 0.7458 -8.4316
1840.0000 -0.0136 0.0430 0.6450 0.7429 -6.1267
1840.0000 -0.0136 0.0430 0.9200 0.7429 -5.0248
1841.0000 -0.0136 0.0473 0.3700 0.6334 -9.2817
1841.0000 -0.0136 0.0473 0.6450 0.6309 -6.9361
1841.0000 -0.0136 0.0473 0.9200 0.6309 -5.8216
1842.0000 -0.0136 0.0516 0.3700 0.5208 -10.1433
1842.0000 -0.0136 0.0516 0.6450 0.5188 -7.7560
1842.0000 -0.0136 0.0516 0.9200 0.5189 -6.6286
1843.0000 -0.0136 0.0559 0.3700 0.4081 -11.0168
1843.0000 -0.0136 0.0559 0.6450 0.4066 -8.5869
1843.0000 -0.0136 0.0559 0.9200 0.4066 -7.4462
1844.0000 -0.0136 0.0602 0.3700 0.2953 -11.9027
1844.0000 -0.0136 0.0602 0.6450 0.2942 -9.4291
1844.0000 -0.0136 0.0602 0.9200 0.2942 -8.2747
1845.0000 -0.0136 0.0645 0.3700 0.1822 -12.8014
1845.0000 -0.0136 0.0645 0.6450 0.1816 -10.2832
1845.0000 -0.0136 0.0645 0.9200 0.1816 -9.1146
1846.0000 -0.0136 0.0688 0.3700 0.0690 -13.7135
1846.0000 -0.0136 0.0688 0.6450 0.0688 -11.1495
1846.0000 -0.0136 0.0688 0.9200 0.0688 -9.9664
1847.0000 -0.0136 0.0731 0.3700 -0.0445 -14.6392
1847.0000 -0.0136 0.0731 0.6450 -0.0443 -12.0285
1847.0000 -0.0136 0.0731 0.9200 -0.0443 -10.8304
1848.0000 -0.0136 0.0774 0.3700 -0.1581 -15.5791
